,FBS,Bid
FUE 1,1,0.10804
FUE 2,1,0.098446
FUE 3,1,0.59067
FUE 4,1,0.40197
FUE 5,1,0.48904
FUE 6,1,0.27768
FUE 7,1,0.43056
FUE 8,1,0.8072
FUE 9,1,0.73734
FUE 10,1,0.10071
FUE 11,1,0.37491
FUE 12,1,0.67922
FUE 13,1,0.76573
FUE 14,1,0.81198
FUE 15,2,0.81994
FUE 16,2,0.46765
FUE 17,2,0.94731
FUE 18,2,0.33884
FUE 19,2,0.077766
FUE 20,2,0.045867
FUE 21,2,0.35819
FUE 22,2,0.5563
FUE 23,2,0.38426
FUE 24,2,0.66542
FUE 25,2,0.017509
FUE 26,2,0.54172
FUE 27,2,0.97607
FUE 28,2,0.92009
FUE 29,3,0.9776
FUE 30,3,0.52448
FUE 31,3,0.644
FUE 32,3,0.17486
FUE 33,3,0.14289
FUE 34,3,0.14328
FUE 35,3,0.57324
FUE 36,3,0.22955
FUE 37,3,0.0024674
FUE 38,3,0.92738
FUE 39,3,0.63575
FUE 40,3,0.12663
FUE 41,3,0.11361
FUE 42,3,0.30151
FUE 43,4,0.084883
FUE 44,4,0.48488
FUE 45,4,0.68375
FUE 46,4,0.88259
FUE 47,4,0.43742
FUE 48,4,0.37307
FUE 49,4,0.50122
FUE 50,4,0.32644
FUE 51,4,0.77422
FUE 52,4,0.66239
FUE 53,4,0.95149
FUE 54,4,0.27155
FUE 55,4,0.10854
FUE 56,4,0.38606
FUE 57,5,0.60013
FUE 58,5,0.25497
FUE 59,5,0.73615
FUE 60,5,0.10717
FUE 61,5,0.34823
FUE 62,5,0.49367
FUE 63,5,0.62625
FUE 64,5,0.47277
FUE 65,5,0.57834
FUE 66,5,0.83487
FUE 67,5,0.61007
FUE 68,5,0.56541
FUE 69,5,0.52345
FUE 70,5,0.15273
FUE 71,6,0.9913
FUE 72,6,0.40508
FUE 73,6,0.57428
FUE 74,6,0.12567
FUE 75,6,0.14615
FUE 76,6,0.33269
FUE 77,6,0.33624
FUE 78,6,0.69072
FUE 79,6,0.33343
FUE 80,6,0.57494
FUE 81,6,0.10533
FUE 82,6,0.84001
FUE 83,6,0.19486
FUE 84,6,0.32615
