,FBS,Bid
FUE 1,1,0.049482
FUE 2,1,0.53494
FUE 3,1,0.039868
FUE 4,1,0.49998
FUE 5,1,0.21033
FUE 6,1,0.47599
FUE 7,1,0.65405
FUE 8,1,0.048973
FUE 9,2,0.85831
FUE 10,2,0.039508
FUE 11,2,0.64055
FUE 12,2,0.50643
FUE 13,2,0.57712
FUE 14,2,0.87905
FUE 15,2,0.18435
FUE 16,2,0.20146
FUE 17,3,0.13196
FUE 18,3,0.82221
FUE 19,3,0.73534
FUE 20,3,0.89349
FUE 21,3,0.15968
FUE 22,3,0.42229
FUE 23,3,0.62891
FUE 24,3,0.59678
FUE 25,4,0.29574
FUE 26,4,0.78202
FUE 27,4,0.38177
FUE 28,4,0.98477
FUE 29,4,0.20513
FUE 30,4,0.77975
FUE 31,4,0.84502
FUE 32,4,0.46129
FUE 33,5,0.67913
FUE 34,5,0.79715
FUE 35,5,0.23557
FUE 36,5,0.75223
FUE 37,5,0.92006
FUE 38,5,0.99464
FUE 39,5,0.88296
FUE 40,5,0.5034
FUE 41,6,0.0058802
FUE 42,6,0.015086
FUE 43,6,0.095937
FUE 44,6,0.78696
FUE 45,6,0.55359
FUE 46,6,0.71952
FUE 47,6,0.22848
FUE 48,6,0.012692
