,FBS,Bid
FUE 1,1,0.36731
FUE 2,1,0.58641
FUE 3,1,0.97412
FUE 4,1,0.095976
FUE 5,1,0.62288
FUE 6,1,0.1335
FUE 7,1,0.56444
FUE 8,1,0.57838
FUE 9,1,0.76523
FUE 10,1,0.85498
FUE 11,1,0.94166
FUE 12,1,0.5286
FUE 13,1,0.79338
FUE 14,1,0.21355
FUE 15,1,0.92889
FUE 16,2,0.17329
FUE 17,2,0.67151
FUE 18,2,0.50769
FUE 19,2,0.2017
FUE 20,2,0.39108
FUE 21,2,0.20665
FUE 22,2,0.31888
FUE 23,2,0.945
FUE 24,2,0.2042
FUE 25,2,0.77037
FUE 26,2,0.93972
FUE 27,2,0.53253
FUE 28,2,0.67052
FUE 29,2,0.90849
FUE 30,2,0.39779
FUE 31,3,0.30395
FUE 32,3,0.16947
FUE 33,3,0.47806
FUE 34,3,0.20312
FUE 35,3,0.73481
FUE 36,3,0.061873
FUE 37,3,0.9576
FUE 38,3,0.55334
FUE 39,3,0.24493
FUE 40,3,0.52183
FUE 41,3,0.033498
FUE 42,3,0.91463
FUE 43,3,0.48089
FUE 44,3,0.82989
FUE 45,3,0.60892
FUE 46,4,1.8751e-05
FUE 47,4,0.36431
FUE 48,4,0.69338
FUE 49,4,0.78822
FUE 50,4,0.24501
FUE 51,4,0.61124
FUE 52,4,0.18194
FUE 53,4,0.72364
FUE 54,4,0.46209
FUE 55,4,0.83922
FUE 56,4,0.074759
FUE 57,4,0.38358
FUE 58,4,0.58105
FUE 59,4,0.753
FUE 60,4,0.7498
FUE 61,5,0.68756
FUE 62,5,0.96659
FUE 63,5,0.12722
FUE 64,5,0.36154
FUE 65,5,0.99604
FUE 66,5,0.69304
FUE 67,5,0.70288
FUE 68,5,0.15047
FUE 69,5,0.0852
FUE 70,5,0.96071
FUE 71,5,0.38253
FUE 72,5,0.5678
FUE 73,5,0.4377
FUE 74,5,0.05017
FUE 75,5,0.76078
FUE 76,6,0.62714
FUE 77,6,0.62311
FUE 78,6,0.60183
FUE 79,6,0.49148
FUE 80,6,0.16593
FUE 81,6,0.14428
FUE 82,6,0.74194
FUE 83,6,0.91283
FUE 84,6,0.88024
FUE 85,6,0.35354
FUE 86,6,0.67861
FUE 87,6,0.99571
FUE 88,6,0.26216
FUE 89,6,0.10747
FUE 90,6,0.058459
