,FBS,Bid
FUE 1,1,0.87164
FUE 2,1,0.20103
FUE 3,1,0.33129
FUE 4,1,0.097458
FUE 5,1,0.4978
FUE 6,1,0.65035
FUE 7,1,0.35094
FUE 8,1,0.97897
FUE 9,1,0.74558
FUE 10,1,0.039788
FUE 11,2,0.93302
FUE 12,2,0.12486
FUE 13,2,0.74609
FUE 14,2,0.44545
FUE 15,2,0.61225
FUE 16,2,0.54454
FUE 17,2,0.73448
FUE 18,2,0.4417
FUE 19,2,0.69749
FUE 20,2,0.013596
FUE 21,3,0.71043
FUE 22,3,0.98507
FUE 23,3,0.61966
FUE 24,3,0.42833
FUE 25,3,0.062567
FUE 26,3,0.71537
FUE 27,3,0.44823
FUE 28,3,0.41187
FUE 29,3,0.97122
FUE 30,3,0.14103
FUE 31,4,0.37333
FUE 32,4,0.20268
FUE 33,4,0.82629
FUE 34,4,0.76772
FUE 35,4,0.76823
FUE 36,4,0.52158
FUE 37,4,0.86563
FUE 38,4,0.12693
FUE 39,4,0.77677
FUE 40,4,0.59991
FUE 41,5,0.86049
FUE 42,5,0.14814
FUE 43,5,0.6007
FUE 44,5,0.97014
FUE 45,5,0.44881
FUE 46,5,0.4593
FUE 47,5,0.79037
FUE 48,5,0.37077
FUE 49,5,0.093782
FUE 50,5,0.5013
FUE 51,6,0.48572
FUE 52,6,0.32835
FUE 53,6,0.18642
FUE 54,6,0.99075
FUE 55,6,0.58357
FUE 56,6,0.10465
FUE 57,6,0.11613
FUE 58,6,0.8934
FUE 59,6,0.50235
FUE 60,6,0.5382
