,FBS,Bid
FUE 1,1,0.20364
FUE 2,1,0.74339
FUE 3,1,0.34321
FUE 4,1,0.24573
FUE 5,1,0.51152
FUE 6,1,0.79882
FUE 7,1,0.1272
FUE 8,1,0.49052
FUE 9,1,0.43709
FUE 10,1,0.0026137
FUE 11,1,0.25889
FUE 12,1,0.45045
FUE 13,2,0.76649
FUE 14,2,0.97101
FUE 15,2,0.33365
FUE 16,2,0.69775
FUE 17,2,0.024664
FUE 18,2,0.95295
FUE 19,2,0.20066
FUE 20,2,0.27933
FUE 21,2,0.8312
FUE 22,2,0.89159
FUE 23,2,0.20122
FUE 24,2,0.44565
FUE 25,3,0.88491
FUE 26,3,0.52982
FUE 27,3,0.76348
FUE 28,3,0.36847
FUE 29,3,0.092826
FUE 30,3,0.1066
FUE 31,3,0.5107
FUE 32,3,0.68315
FUE 33,3,0.75336
FUE 34,3,0.51111
FUE 35,3,0.38701
FUE 36,3,0.12243
FUE 37,4,0.21256
FUE 38,4,0.1856
FUE 39,4,0.59454
FUE 40,4,0.080689
FUE 41,4,0.071877
FUE 42,4,0.28387
FUE 43,4,0.15114
FUE 44,4,0.096547
FUE 45,4,0.90251
FUE 46,4,0.59678
FUE 47,4,0.93362
FUE 48,4,0.3585
FUE 49,5,0.89447
FUE 50,5,0.18122
FUE 51,5,0.5937
FUE 52,5,0.64885
FUE 53,5,0.4491
FUE 54,5,0.16877
FUE 55,5,0.098888
FUE 56,5,0.32152
FUE 57,5,0.17529
FUE 58,5,0.14759
FUE 59,5,0.52602
FUE 60,5,0.89046
FUE 61,6,0.32783
FUE 62,6,0.046534
FUE 63,6,0.95273
FUE 64,6,0.91693
FUE 65,6,0.33904
FUE 66,6,0.64789
FUE 67,6,0.51436
FUE 68,6,0.52171
FUE 69,6,0.55332
FUE 70,6,0.81213
FUE 71,6,0.0033534
FUE 72,6,0.77213
