,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,64.9988,64.9625,64.9257,64.9325,63.7721,64.0365,63.5782,63.4435,61.8353,63.8113,60.8344,63.6892,60.9989,55.4947,63.589,52.0447,63.1301,48.3199,61.7874,62.0998,41.1825,54.7151,62.3918,47.0251,38.0229,62.1137,61.2607,54.4105,60.2982,58.6316,61.4042,57.5588,59.9624,53.1991,60.7822,61.4586
FUE 2,55.4884,55.4655,55.4422,55.4465,54.6748,54.8566,54.5392,54.444,53.2439,54.702,52.4441,54.6171,52.578,47.7063,54.5468,44.405,54.2191,40.7526,53.2065,53.4489,33.6588,46.9707,53.6718,39.4718,30.5046,53.4595,52.7893,46.6814,52.0012,50.5694,52.904,49.611,51.7191,45.5216,52.4014,52.9473
FUE 3,57.2946,57.2693,57.2435,57.2483,56.4022,56.6003,56.255,56.1519,54.8664,56.4318,54.0221,56.3395,54.1629,49.1412,56.2633,45.8023,55.909,42.1312,54.8267,55.0842,35.026,48.3946,55.3218,40.8467,31.8704,55.0955,54.3854,48.1015,53.558,52.0713,54.5065,51.0853,53.2635,46.9285,53.9772,54.5522
FUE 4,67.9927,67.9574,67.9217,67.9283,66.7963,67.0548,66.6064,66.4744,64.8931,66.8346,63.9044,66.7152,64.0671,58.5987,66.617,55.1564,66.167,51.4353,64.8458,65.1538,44.3,57.8214,65.4413,50.1412,41.1407,65.1674,64.3258,57.5176,63.3739,61.7207,64.4676,60.6542,63.0412,56.3089,63.8528,64.5213
FUE 5,55.9657,55.9391,55.912,55.917,55.0334,55.2396,54.8804,54.7733,53.4461,55.0642,52.5805,54.9682,52.7245,47.6334,54.889,44.2775,54.5215,40.5981,53.4053,53.6701,33.4878,46.8818,53.9149,39.312,30.3316,53.6818,52.9524,46.5869,52.1064,50.594,53.0766,49.5953,51.8061,45.4081,52.5346,53.1235
FUE 6,71.557,71.5227,71.4879,71.4944,70.3885,70.6416,70.2023,70.0729,68.5166,70.4261,67.5396,70.309,67.7005,62.2662,70.2127,58.8314,69.7711,55.1138,68.4699,68.7737,47.9806,61.4912,69.0571,53.8204,44.8215,68.7872,67.9564,61.1881,67.0143,65.374,68.0965,64.3135,66.6846,59.982,67.4885,68.1496
FUE 7,74.4634,74.4301,74.3964,74.4026,73.3264,73.5733,73.1445,73.018,71.4905,73.363,70.5271,73.2487,70.6859,65.2916,73.1546,61.8656,72.7226,58.1522,71.4445,71.7435,51.0216,64.5192,72.0221,56.8596,47.8628,71.7568,70.9384,64.2171,70.0079,68.3826,71.0765,67.3293,69.6817,63.014,70.4766,71.1289
FUE 8,82.4035,82.3728,82.3416,82.3474,81.344,81.5757,81.1729,81.0536,79.5993,81.3785,78.6708,81.271,78.8244,73.5355,81.1825,70.1332,80.7743,66.4312,79.5552,79.8418,59.3073,72.7702,80.1082,65.1407,56.1494,79.8545,79.0681,72.4705,78.1676,76.5818,79.2013,75.5473,77.8505,71.2756,78.622,79.2517
FUE 9,56.9253,56.8896,56.8534,56.8601,55.715,55.9762,55.5232,55.39,53.7963,55.7538,52.802,55.6331,52.9655,47.4805,55.5339,44.0346,55.0799,40.3118,53.7487,54.0587,33.1755,46.7022,54.3483,39.0174,30.016,54.0725,53.2256,46.398,52.2688,50.6094,53.3682,49.54,51.9347,45.188,52.7501,53.4223
FUE 10,61.1962,61.1669,61.1371,61.1426,60.1802,60.4032,60.0152,59.9,58.4881,60.2134,57.5803,60.1098,57.7308,52.5057,60.0244,49.1181,59.63,45.4232,58.4451,58.7245,38.3036,51.7447,58.9837,44.1341,35.1462,58.7369,57.9693,51.4465,57.0866,55.5245,58.0995,54.5016,56.7749,50.2567,57.5324,58.1487
