,FBS,Bid
FUE 1,1,0.8715
FUE 2,1,0.38678
FUE 3,1,0.046139
FUE 4,1,0.35597
FUE 5,1,0.80526
FUE 6,1,0.7926
FUE 7,1,0.78096
FUE 8,1,0.9782
FUE 9,1,0.18086
FUE 10,1,0.87404
FUE 11,1,0.55152
FUE 12,1,0.44374
FUE 13,1,0.36448
FUE 14,2,0.80571
FUE 15,2,0.57561
FUE 16,2,0.76099
FUE 17,2,0.66899
FUE 18,2,0.62141
FUE 19,2,0.6497
FUE 20,2,0.21952
FUE 21,2,0.22222
FUE 22,2,0.34877
FUE 23,2,0.84762
FUE 24,2,0.40913
FUE 25,2,0.9959
FUE 26,2,0.85983
FUE 27,3,0.90284
FUE 28,3,0.55204
FUE 29,3,0.53087
FUE 30,3,0.83898
FUE 31,3,0.22161
FUE 32,3,0.11262
FUE 33,3,0.038818
FUE 34,3,0.38374
FUE 35,3,0.46308
FUE 36,3,0.46916
FUE 37,3,0.015856
FUE 38,3,0.0095532
FUE 39,3,0.26441
FUE 40,4,0.69996
FUE 41,4,0.65642
FUE 42,4,0.26113
FUE 43,4,0.062296
FUE 44,4,0.089446
FUE 45,4,0.098162
FUE 46,4,0.33658
FUE 47,4,0.089084
FUE 48,4,0.39946
FUE 49,4,0.50225
FUE 50,4,0.36387
FUE 51,4,0.29526
FUE 52,4,0.27691
FUE 53,5,0.81102
FUE 54,5,0.47152
FUE 55,5,0.91586
FUE 56,5,0.53083
FUE 57,5,0.96847
FUE 58,5,0.25722
FUE 59,5,0.10312
FUE 60,5,0.089259
FUE 61,5,0.64421
FUE 62,5,0.43939
FUE 63,5,0.86026
FUE 64,5,0.38311
FUE 65,5,0.27808
FUE 66,6,0.65137
FUE 67,6,0.96853
FUE 68,6,0.16107
FUE 69,6,0.59455
FUE 70,6,0.39294
FUE 71,6,0.92821
FUE 72,6,0.19225
FUE 73,6,0.15945
FUE 74,6,0.31774
FUE 75,6,0.83946
FUE 76,6,0.54563
FUE 77,6,0.12409
FUE 78,6,0.50648
