,FBS,Bid
FUE 1,1,0.61525
FUE 2,1,0.065125
FUE 3,1,0.018846
FUE 4,1,0.39531
FUE 5,1,0.46296
FUE 6,1,0.63065
FUE 7,1,0.23854
FUE 8,1,0.50355
FUE 9,1,0.80928
FUE 10,1,0.56671
FUE 11,1,0.12695
FUE 12,1,0.5438
FUE 13,1,0.4122
FUE 14,1,0.39776
FUE 15,2,0.95682
FUE 16,2,0.059718
FUE 17,2,0.64064
FUE 18,2,0.074696
FUE 19,2,0.17994
FUE 20,2,0.002752
FUE 21,2,0.59523
FUE 22,2,0.85206
FUE 23,2,0.041579
FUE 24,2,0.64565
FUE 25,2,0.24544
FUE 26,2,0.87058
FUE 27,2,0.39095
FUE 28,2,0.75196
FUE 29,3,0.59844
FUE 30,3,0.64743
FUE 31,3,0.84014
FUE 32,3,0.9857
FUE 33,3,0.56392
FUE 34,3,0.67005
FUE 35,3,0.6067
FUE 36,3,0.4481
FUE 37,3,0.49771
FUE 38,3,0.67936
FUE 39,3,0.91837
FUE 40,3,0.963
FUE 41,3,0.014556
FUE 42,3,0.48366
FUE 43,4,0.92741
FUE 44,4,0.41077
FUE 45,4,0.25506
FUE 46,4,0.75314
FUE 47,4,0.1821
FUE 48,4,0.59507
FUE 49,4,0.6136
FUE 50,4,0.47021
FUE 51,4,0.18289
FUE 52,4,0.29345
FUE 53,4,0.051783
FUE 54,4,0.97956
FUE 55,4,0.50001
FUE 56,4,0.86493
FUE 57,5,0.59058
FUE 58,5,0.96085
FUE 59,5,0.81723
FUE 60,5,0.13031
FUE 61,5,0.21506
FUE 62,5,0.83357
FUE 63,5,0.46102
FUE 64,5,0.96147
FUE 65,5,0.24098
FUE 66,5,0.9118
FUE 67,5,0.52424
FUE 68,5,0.8906
FUE 69,5,0.21628
FUE 70,5,0.17359
FUE 71,6,0.44455
FUE 72,6,0.59157
FUE 73,6,0.53694
FUE 74,6,0.48002
FUE 75,6,0.32178
FUE 76,6,0.95928
FUE 77,6,0.30189
FUE 78,6,0.031927
FUE 79,6,0.76304
FUE 80,6,0.46234
FUE 81,6,0.91212
FUE 82,6,0.66475
FUE 83,6,0.97564
FUE 84,6,0.026629
