,FBS,Bid
FUE 1,1,0.96447
FUE 2,1,0.66826
FUE 3,1,0.54911
FUE 4,1,0.29915
FUE 5,1,0.012985
FUE 6,1,0.9121
FUE 7,1,0.72966
FUE 8,1,0.63185
FUE 9,1,0.41826
FUE 10,1,0.58856
FUE 11,1,0.018867
FUE 12,1,0.63561
FUE 13,1,0.92872
FUE 14,2,0.44814
FUE 15,2,0.22078
FUE 16,2,0.35465
FUE 17,2,0.31549
FUE 18,2,0.85808
FUE 19,2,0.38299
FUE 20,2,0.036223
FUE 21,2,0.96302
FUE 22,2,0.69292
FUE 23,2,0.12563
FUE 24,2,0.61125
FUE 25,2,0.73276
FUE 26,2,0.41213
FUE 27,3,0.038207
FUE 28,3,0.25132
FUE 29,3,0.73601
FUE 30,3,0.73751
FUE 31,3,0.54332
FUE 32,3,0.038428
FUE 33,3,0.0082401
FUE 34,3,0.69323
FUE 35,3,0.77756
FUE 36,3,0.728
FUE 37,3,0.87486
FUE 38,3,0.49445
FUE 39,3,0.51533
FUE 40,4,0.51048
FUE 41,4,0.22417
FUE 42,4,0.47597
FUE 43,4,0.42624
FUE 44,4,0.63509
FUE 45,4,0.16158
FUE 46,4,0.93359
FUE 47,4,0.63018
FUE 48,4,0.028881
FUE 49,4,0.20176
FUE 50,4,0.27861
FUE 51,4,0.56816
FUE 52,4,0.67865
FUE 53,5,0.959
FUE 54,5,0.58985
FUE 55,5,0.72789
FUE 56,5,0.66089
FUE 57,5,0.91389
FUE 58,5,0.10715
FUE 59,5,0.085678
FUE 60,5,0.42076
FUE 61,5,0.77974
FUE 62,5,0.99581
FUE 63,5,0.22614
FUE 64,5,0.74866
FUE 65,5,0.6907
FUE 66,6,0.68828
FUE 67,6,0.26846
FUE 68,6,0.63048
FUE 69,6,0.20302
FUE 70,6,0.64582
FUE 71,6,0.49617
FUE 72,6,0.14948
FUE 73,6,0.6248
FUE 74,6,0.88407
FUE 75,6,0.83272
FUE 76,6,0.68351
FUE 77,6,0.85242
FUE 78,6,0.40922
