,FBS,Bid
FUE 1,1,0.73478
FUE 2,1,0.93553
FUE 3,1,0.94824
FUE 4,1,0.61497
FUE 5,1,0.9356
FUE 6,1,0.48776
FUE 7,1,0.55512
FUE 8,1,0.2965
FUE 9,1,0.83961
FUE 10,2,0.50677
FUE 11,2,0.39409
FUE 12,2,0.65909
FUE 13,2,0.052595
FUE 14,2,0.4999
FUE 15,2,0.81678
FUE 16,2,0.85625
FUE 17,2,0.7913
FUE 18,2,0.75935
FUE 19,3,0.21146
FUE 20,3,0.83484
FUE 21,3,0.85099
FUE 22,3,0.20857
FUE 23,3,0.66992
FUE 24,3,0.91504
FUE 25,3,0.37218
FUE 26,3,0.045992
FUE 27,3,0.46445
FUE 28,4,0.70312
FUE 29,4,0.9311
FUE 30,4,0.21853
FUE 31,4,0.24283
FUE 32,4,0.26832
FUE 33,4,0.1809
FUE 34,4,0.39919
FUE 35,4,0.09526
FUE 36,4,0.14305
FUE 37,5,0.87973
FUE 38,5,0.34705
FUE 39,5,0.87821
FUE 40,5,0.33031
FUE 41,5,0.81617
FUE 42,5,0.92131
FUE 43,5,0.043676
FUE 44,5,0.72268
FUE 45,5,0.98622
FUE 46,6,0.32945
FUE 47,6,0.41783
FUE 48,6,0.90497
FUE 49,6,0.45979
FUE 50,6,0.045106
FUE 51,6,0.27779
FUE 52,6,0.46513
FUE 53,6,0.38341
FUE 54,6,0.30806
