,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,83.3944,83.3477,83.325,83.3039,83.1412,83.0429,83.1646,82.5326,82.554,82.8207,82.8505,82.5246,77.0177,82.1189,79.7328,73.5069,79.5537,81.5919,77.982,77.0454,65.5111,70.8396,81.2187,78.4633,80.3482,76.0002,65.6509,73.3247,80.9815,80.7453,80.575,79.3726,57.1801,78.7296,66.3099,77.734
FUE 2,55.6573,55.5884,55.5551,55.5241,55.2877,55.1469,55.3215,54.4362,54.4654,54.8334,54.875,54.4254,47.9174,53.8821,50.9477,44.2167,50.7402,53.2,48.9695,47.9473,36.097,41.4813,52.7306,49.5035,51.6715,46.8273,36.2376,44.0283,52.4373,52.1489,51.9431,50.5319,27.7464,49.8018,36.9005,48.6969
FUE 3,72.6916,72.6421,72.6181,72.5958,72.4239,72.3202,72.4486,71.784,71.8064,72.0863,72.1176,71.7756,66.1223,71.3514,68.8866,62.5805,68.7032,70.8031,67.1006,66.1504,54.5637,59.9017,70.4163,67.5903,69.5183,65.0931,54.7036,62.3972,70.171,69.9272,69.7517,68.518,46.2293,67.8616,55.3633,66.8487
FUE 4,58.2405,58.1772,58.1466,58.1181,57.9002,57.77,57.9314,57.1082,57.1355,57.4789,57.5177,57.098,50.8095,56.5873,53.775,47.1462,53.5735,55.9409,51.844,50.839,39.0502,44.4239,55.4932,52.3672,54.4756,49.7339,39.1906,46.959,55.2124,54.9355,54.7374,53.3709,30.7032,52.6589,39.8527,51.5763
FUE 5,59.5635,59.5012,59.4711,59.4431,59.2284,59.1,59.2591,58.4467,58.4737,58.8129,58.8511,58.4367,52.1881,57.9317,55.1415,48.5318,54.9411,57.2918,53.2192,52.2175,40.4403,45.8119,56.848,53.7405,55.8379,51.1152,40.5806,48.3448,56.5694,56.2946,56.0979,54.7396,32.094,54.031,41.2427,52.9525
FUE 6,124.5715,124.5231,124.4996,124.4778,124.3093,124.2077,124.3335,123.6813,123.7033,123.9782,124.009,123.6731,118.0748,123.2559,120.8207,114.5445,120.6389,122.7157,119.0479,118.1027,106.5355,111.8699,122.334,119.5344,121.4463,117.0499,106.6753,114.3615,122.0917,121.8508,121.6772,120.4553,98.2023,119.8039,107.3348,118.7974
FUE 7,60.2898,60.2487,60.2287,60.2101,60.0662,59.979,60.0869,59.5228,59.542,59.781,59.8076,59.5156,54.3339,59.149,56.9356,50.8971,56.7662,58.668,55.2654,54.3607,42.952,48.2573,58.3245,55.7276,57.5145,53.3441,43.0915,50.7173,58.1049,57.8854,57.7266,56.5947,34.6291,55.9824,43.7488,55.0265
FUE 8,61.6993,61.6593,61.6399,61.6218,61.4819,61.397,61.502,60.9523,60.9711,61.2042,61.2301,60.9453,55.8363,60.587,58.4119,52.417,58.2448,60.1161,56.7602,55.863,44.4841,49.7839,59.7791,57.218,58.9826,54.853,44.6235,52.2378,59.5633,59.3476,59.1914,58.0753,36.1633,57.4701,45.2805,56.5235
FUE 9,73.6843,73.6331,73.6083,73.5852,73.4073,73.3002,73.4328,72.7476,72.7706,73.0589,73.0912,72.739,66.996,72.3033,69.79,63.4357,69.6039,71.7416,67.9827,67.0243,55.4067,60.7502,71.3463,68.4773,70.4315,65.9598,55.5467,63.2518,71.096,70.8476,70.6689,69.4162,47.0703,68.7516,56.2067,67.7285
FUE 10,60.764,60.6842,60.6381,60.6256,60.4668,59.9811,60.4039,60.2455,60.198,59.1411,59.9451,59.7252,56.3147,59.4932,50.8245,57.0218,58.7568,55.9847,43.31,57.9077,54.0585,47.4778,58.3881,57.9973,51.1121,37.4179,47.9465,36.4882,57.6674,55.5473,54.7736,49.1112,52.8372,57.2642,41.6321,44.0718
