,FBS,Bid
FUE 1,1,0.60618
FUE 2,1,0.18939
FUE 3,1,0.41329
FUE 4,1,0.35728
FUE 5,1,0.15946
FUE 6,1,0.53828
FUE 7,1,0.3217
FUE 8,1,0.61477
FUE 9,1,0.56552
FUE 10,1,0.096416
FUE 11,1,0.57903
FUE 12,1,0.38733
FUE 13,1,0.44516
FUE 14,1,0.55759
FUE 15,2,0.88891
FUE 16,2,0.43103
FUE 17,2,0.63686
FUE 18,2,0.86801
FUE 19,2,0.32899
FUE 20,2,0.51126
FUE 21,2,0.12901
FUE 22,2,0.64379
FUE 23,2,0.89828
FUE 24,2,0.16776
FUE 25,2,0.67543
FUE 26,2,0.50437
FUE 27,2,0.51442
FUE 28,2,0.049299
FUE 29,3,0.49128
FUE 30,3,0.48481
FUE 31,3,0.60004
FUE 32,3,0.82245
FUE 33,3,0.94359
FUE 34,3,0.09
FUE 35,3,0.79904
FUE 36,3,0.85688
FUE 37,3,0.77177
FUE 38,3,0.25731
FUE 39,3,0.77889
FUE 40,3,0.65973
FUE 41,3,0.17354
FUE 42,3,0.34072
FUE 43,4,0.84692
FUE 44,4,0.50055
FUE 45,4,0.42783
FUE 46,4,0.0021817
FUE 47,4,0.12189
FUE 48,4,0.75846
FUE 49,4,0.59394
FUE 50,4,0.83081
FUE 51,4,0.97284
FUE 52,4,0.82478
FUE 53,4,0.45095
FUE 54,4,0.082398
FUE 55,4,0.68636
FUE 56,4,0.056844
FUE 57,5,0.22318
FUE 58,5,0.17086
FUE 59,5,0.69334
FUE 60,5,0.75877
FUE 61,5,0.463
FUE 62,5,0.84761
FUE 63,5,0.0072635
FUE 64,5,0.24168
FUE 65,5,0.50742
FUE 66,5,0.57168
FUE 67,5,0.53205
FUE 68,5,0.57387
FUE 69,5,0.33353
FUE 70,5,0.07906
FUE 71,6,0.41062
FUE 72,6,0.053281
FUE 73,6,0.91582
FUE 74,6,0.59548
FUE 75,6,0.14178
FUE 76,6,0.72483
FUE 77,6,0.84249
FUE 78,6,0.78705
FUE 79,6,0.77947
FUE 80,6,0.618
FUE 81,6,0.07777
FUE 82,6,0.64011
FUE 83,6,0.58942
FUE 84,6,0.75959
