,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,73.5261,73.5242,73.5209,73.5151,73.4514,73.3939,73.1828,72.7918,72.3302,72.5337,69.5828,72.6228,69.3497,72.3602,71.9692,70.9629,71.8693,69.4015,63.3048,60.299,71.0531,69.26,69.5169,61.7971,64.3553,53.0615,66.0078,70.7305,69.0485,70.8927,66.9794,68.2106,56.0457,65.0538,65.0469,55.0449
FUE 2,57.6504,57.6489,57.6463,57.6417,57.5914,57.5457,57.3771,57.0607,56.6804,56.8489,54.29,56.9223,54.079,56.7053,56.378,55.5151,56.2937,54.126,48.3469,45.3951,55.5936,53.9976,54.2305,46.8708,49.3683,38.202,50.9583,55.312,53.8048,55.4539,51.8811,53.0336,41.1759,50.0431,50.0364,40.1794
FUE 3,59.8687,59.8665,59.8625,59.8557,59.7807,59.7131,59.4662,59.0141,58.488,58.719,55.4809,58.8206,55.2329,58.522,58.0817,56.9692,57.97,55.288,48.9899,45.9522,57.0679,55.1378,55.4107,47.4634,50.058,38.689,51.7486,56.7159,54.9137,56.8925,52.7507,54.0321,41.6791,50.7708,50.7637,40.6759
FUE 4,85.8333,85.8316,85.8286,85.8234,85.7665,85.7149,85.5251,85.1711,84.7495,84.9358,82.1733,85.0172,81.9506,84.777,84.4171,83.48,84.3248,82.0002,76.0493,73.0677,83.5646,81.8648,82.1104,74.5558,77.0867,65.85,78.7108,83.2616,81.662,83.4141,79.6602,80.8551,68.8296,77.7744,77.7676,67.8307
FUE 5,81.5746,81.5728,81.5696,81.5642,81.5039,81.4494,81.2491,80.8768,80.4353,80.6301,77.7728,80.7153,77.5447,80.464,80.0886,79.1167,79.9924,77.5955,71.5697,68.5756,79.2041,77.457,77.7083,70.0689,72.6139,61.3476,74.2527,78.8912,77.2498,79.0486,75.2135,76.427,64.3296,73.3072,73.3004,63.3298
FUE 6,59.2704,59.269,59.2666,59.2624,59.2164,59.1746,59.0199,58.7283,58.3756,58.5322,56.1157,58.6002,55.9132,58.3988,58.0938,57.2824,58.0148,55.9584,50.3092,47.3808,57.3566,55.835,56.0586,48.8467,51.3179,40.2072,52.8816,57.0901,55.6496,57.2245,53.7842,54.9048,43.1766,51.9827,51.9762,42.1819
FUE 7,91.6342,91.6325,91.6294,91.6241,91.5654,91.5123,91.3169,90.9533,90.5211,90.712,87.8991,90.7954,87.6735,90.5493,90.1812,89.2256,90.0868,87.7237,81.7326,78.7443,89.3117,87.5867,87.8353,80.2352,82.7737,71.5211,84.4057,89.0034,87.3815,89.1585,85.3612,86.5661,74.5019,83.4644,83.4576,73.5025
FUE 8,86.7304,86.7288,86.7257,86.7205,86.6634,86.6117,86.4212,86.0663,85.6435,85.8303,83.0625,85.9119,82.8394,85.6711,85.3104,84.3712,85.2178,82.8891,76.9339,73.9516,84.456,82.7535,82.9994,75.4399,77.9716,66.7332,79.5966,84.1525,82.5505,84.3052,80.5466,81.7427,69.713,78.6597,78.6529,68.7141
FUE 9,56.0973,56.0959,56.0935,56.0893,56.0431,56.0012,55.8461,55.5536,55.2,55.357,52.9356,55.4252,52.7328,55.2233,54.9174,54.1043,54.8383,52.778,47.1242,44.195,54.1787,52.6545,52.8784,45.6613,48.1334,37.0207,49.698,53.9116,52.4688,54.0463,50.6014,51.7231,39.9902,48.7986,48.792,38.9955
FUE 10,56.829,56.8276,56.8251,56.8208,56.7735,56.7306,56.5719,56.273,55.9121,56.0722,53.6133,56.1418,53.4082,55.9359,55.6242,54.7975,55.5437,53.454,47.7651,44.8295,54.873,53.3291,53.5554,46.2985,48.7778,37.6499,50.3495,54.602,53.1414,54.7386,51.2583,52.3887,40.6207,49.4457,49.4391,39.6254
FUE 11,63.8466,63.8447,63.8425,63.835,63.7883,63.6535,63.2666,63.2731,63.0479,61.62,62.5402,63.008,62.455,61.6101,62.8211,62.6656,62.7745,52.6073,54.192,59.9333,62.1891,61.8319,51.9251,60.1546,60.6821,58.2192,60.9207,61.4713,61.4392,59.8727,60.889,61.0762,45.9567,32.9742,33.0011,57.6122
FUE 12,58.6488,58.6472,58.6454,58.6391,58.5995,58.4852,58.1542,58.1598,57.9652,56.7023,57.5217,57.9306,57.4466,56.6933,57.7679,57.6318,57.7272,48.0846,49.6432,55.1568,57.2113,56.8926,47.411,55.3623,55.849,53.5425,56.0676,56.5681,56.5391,55.1004,56.0386,56.2095,41.4807,28.5106,28.5375,52.9628
FUE 13,82.7549,82.753,82.7507,82.7429,82.6941,82.5535,82.151,82.1577,81.9241,80.4518,81.3988,81.8827,81.3109,80.4416,81.6891,81.5283,81.6409,71.3411,72.9319,78.7288,81.0367,80.6693,70.6569,78.954,79.4919,76.9899,79.7357,80.2993,80.2664,78.6671,79.7032,79.8947,64.6796,51.6943,51.7212,76.3763
FUE 14,73.0505,73.0487,73.0465,73.0392,72.9934,72.8612,72.4815,72.4878,72.2666,70.8592,71.7669,72.2273,71.6829,70.8493,72.0434,71.8904,71.9976,61.8928,63.4745,69.1894,71.4208,71.0684,61.2116,69.4088,69.9315,67.4871,70.1677,70.7122,70.6805,69.1293,70.1363,70.3215,55.2474,42.2663,42.2932,66.8832
FUE 15,58.6711,58.6696,58.6678,58.6617,58.6234,58.5127,58.1917,58.1971,58.0082,56.776,57.5764,57.9745,57.5033,56.7672,57.8162,57.6838,57.7766,48.2379,49.791,55.2579,57.2736,56.9622,47.5662,55.4603,55.9391,53.6637,56.1538,56.6446,56.6162,55.2023,56.1253,56.2931,41.644,28.6766,28.7035,53.0896
FUE 16,74.2442,74.2422,74.24,74.2321,74.1835,74.0432,73.6417,73.6484,73.4153,71.9457,72.891,73.374,72.8033,71.9354,73.1808,73.0203,73.1327,62.8407,64.4312,70.2248,72.5296,72.1628,62.1566,70.4498,70.9871,68.4874,71.2305,71.7934,71.7605,70.1631,71.1981,71.3893,56.1798,43.1947,43.2216,67.8741
FUE 17,68.2202,68.2181,68.2157,68.2075,68.1563,68.0088,67.5879,67.595,67.3515,65.8281,66.8059,67.3084,66.7148,65.8176,67.1071,66.9402,67.057,56.6083,58.2058,64.064,66.4312,66.0521,55.9219,64.2937,64.8433,62.2976,65.0929,65.6712,65.6374,64.0012,65.0596,65.2558,49.935,36.9466,36.9735,61.6766
FUE 18,63.4508,63.4485,63.4458,63.4364,63.3783,63.2116,62.7397,62.7475,62.4768,60.8168,61.8762,62.4292,61.7766,60.8055,62.2069,62.0233,62.1517,51.3238,52.9373,58.9471,61.4679,61.0578,50.6321,59.1881,59.7675,57.1116,60.0319,60.6486,60.6124,58.8812,59.9967,60.2051,44.6223,31.6266,31.6535,56.4724
FUE 19,57.1137,57.1123,57.1106,57.1046,57.0677,56.9608,56.6504,56.6556,56.4725,55.273,56.0533,56.4399,55.9821,55.2644,56.2863,56.1576,56.2478,46.8218,48.3688,53.7846,55.7585,55.4548,46.1522,53.9836,54.4537,52.2123,54.6642,55.1446,55.1168,53.7299,54.6363,54.8006,40.2392,27.2747,27.3016,51.6443
FUE 20,56.4006,56.3991,56.3973,56.3912,56.3533,56.2435,55.9249,55.9303,55.7427,54.5181,55.3139,55.7093,55.2412,54.5094,55.5521,55.4205,55.5127,46,47.5517,53.0069,55.0129,54.7033,45.3287,53.2085,53.6853,51.4178,53.899,54.3874,54.3591,52.9515,53.8707,54.0376,39.4087,26.4419,26.4688,50.845
FUE 21,65.9086,65.9068,65.9053,65.8957,65.844,65.6806,65.3841,65.6386,65.5584,63.8531,65.2088,64.419,65.0975,59.7394,64.5995,64.8611,64.5619,60.3947,63.1138,64.2547,63.7407,64.0877,51.805,63.9028,63.9516,63.5449,63.829,62.017,63.4738,54.6327,63.4737,63.2505,60.4754,54.5261,54.5166,62.6001
FUE 22,55.7997,55.7983,55.797,55.789,55.7458,55.6088,55.358,55.5734,55.5058,54.0247,55.2085,54.5245,55.1131,50.2144,54.6823,54.9094,54.6495,50.8374,53.3609,54.3802,53.9246,54.2328,42.4503,54.0689,54.1122,53.7494,54.0032,52.3568,53.6856,45.2475,53.6855,53.4845,50.9138,45.1424,45.1331,52.8933
FUE 23,56.7626,56.7611,56.7598,56.7516,56.7074,56.5673,56.3112,56.5312,56.462,54.9541,56.1586,55.4619,56.0613,51.1053,55.6225,55.8537,55.5891,51.7325,54.281,55.3152,54.8524,55.1654,43.3187,54.9989,55.043,54.6747,54.9323,53.2652,54.6101,46.12,54.6099,54.4062,51.8095,46.0147,46.0054,53.8076
FUE 24,57.39,57.3876,57.3856,57.3727,57.3037,57.0872,56.7009,57.032,56.9271,54.8112,56.4761,55.4919,56.3346,50.2255,55.7131,56.0374,55.6668,50.9272,53.9462,55.2924,54.6781,55.0912,42.0596,54.8703,54.9284,54.4475,54.7826,52.703,54.3643,44.9271,54.3642,54.1043,51.0141,44.8185,44.8088,53.3587
