,FBS,Bid
FUE 1,1,0.72822
FUE 2,1,0.91587
FUE 3,1,0.78143
FUE 4,1,0.94836
FUE 5,1,0.44884
FUE 6,1,0.9242
FUE 7,1,0.42949
FUE 8,1,0.30579
FUE 9,1,0.77694
FUE 10,1,0.174
FUE 11,1,0.28529
FUE 12,1,0.054492
FUE 13,1,0.29907
FUE 14,2,0.84085
FUE 15,2,0.65751
FUE 16,2,0.99427
FUE 17,2,0.35282
FUE 18,2,0.74308
FUE 19,2,0.76615
FUE 20,2,0.18033
FUE 21,2,0.36596
FUE 22,2,0.7512
FUE 23,2,0.64856
FUE 24,2,0.82254
FUE 25,2,0.98453
FUE 26,2,0.24611
FUE 27,3,0.19056
FUE 28,3,0.14522
FUE 29,3,0.073828
FUE 30,3,0.75392
FUE 31,3,0.92134
FUE 32,3,0.61115
FUE 33,3,0.91566
FUE 34,3,0.96775
FUE 35,3,0.75093
FUE 36,3,0.5762
FUE 37,3,0.69309
FUE 38,3,0.33462
FUE 39,3,0.26365
FUE 40,4,0.8921
FUE 41,4,0.27661
FUE 42,4,0.39508
FUE 43,4,0.48097
FUE 44,4,0.96994
FUE 45,4,0.52865
FUE 46,4,0.32137
FUE 47,4,0.85117
FUE 48,4,0.59627
FUE 49,4,0.81611
FUE 50,4,0.14636
FUE 51,4,0.83423
FUE 52,4,0.42855
FUE 53,5,0.78427
FUE 54,5,0.80927
FUE 55,5,0.64455
FUE 56,5,0.67357
FUE 57,5,0.24284
FUE 58,5,0.41321
FUE 59,5,0.30939
FUE 60,5,0.12689
FUE 61,5,0.85041
FUE 62,5,0.17997
FUE 63,5,0.99669
FUE 64,5,0.55013
FUE 65,5,0.54721
FUE 66,6,0.88043
FUE 67,6,0.87789
FUE 68,6,0.40316
FUE 69,6,0.33689
FUE 70,6,0.71494
FUE 71,6,0.39533
FUE 72,6,0.3842
FUE 73,6,0.97055
FUE 74,6,0.071614
FUE 75,6,0.43454
FUE 76,6,0.3925
FUE 77,6,0.15782
FUE 78,6,0.1689
