,FBS,Bid
FUE 1,1,0.54845
FUE 2,1,0.39659
FUE 3,1,0.76095
FUE 4,1,0.16278
FUE 5,1,0.4681
FUE 6,1,0.59364
FUE 7,1,0.085334
FUE 8,1,0.49714
FUE 9,2,0.7769
FUE 10,2,0.13382
FUE 11,2,0.70019
FUE 12,2,0.83073
FUE 13,2,0.51315
FUE 14,2,0.0048138
FUE 15,2,0.35671
FUE 16,2,0.97302
FUE 17,3,0.14466
FUE 18,3,0.77477
FUE 19,3,0.36098
FUE 20,3,0.28158
FUE 21,3,0.54341
FUE 22,3,0.40724
FUE 23,3,0.9203
FUE 24,3,0.3569
FUE 25,4,0.11251
FUE 26,4,0.25508
FUE 27,4,0.15568
FUE 28,4,0.81311
FUE 29,4,0.62964
FUE 30,4,0.65937
FUE 31,4,0.66412
FUE 32,4,0.54728
FUE 33,5,0.28595
FUE 34,5,0.097313
FUE 35,5,0.83122
FUE 36,5,0.31502
FUE 37,5,0.59878
FUE 38,5,0.46877
FUE 39,5,0.65821
FUE 40,5,0.261
FUE 41,6,0.28453
FUE 42,6,0.69106
FUE 43,6,0.97348
FUE 44,6,0.28256
FUE 45,6,0.85399
FUE 46,6,0.90133
FUE 47,6,0.83775
FUE 48,6,0.75228
