,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,76.0496,76.046,75.9183,75.9093,75.769,75.0443,74.7116,73.4738,73.7153,73.8761,72.6851,74.7077,68.4816,74.7362,65.0775,73.347,74.4599,74.2124,66.3805,74.3502,69.5482,74.0583,74.0886,71.4987,61.3041,73.8366,71.8922,73.3818,70.1812,69.0669,72.4714,61.6123,57.644,72.743,65.0285,68.5541
FUE 2,59.3609,59.3574,59.2314,59.2225,59.084,58.3677,58.0385,56.8114,57.051,57.2105,56.028,58.0346,51.8414,58.0628,48.443,56.6855,57.7892,57.544,49.7443,57.6805,52.9051,57.3912,57.4212,54.8481,44.6723,57.1714,55.2397,56.72,53.5361,52.4252,55.8157,44.9803,41.0133,56.0856,48.394,51.9137
FUE 3,90.6969,90.6932,90.5621,90.5529,90.4091,89.6678,89.3284,88.0698,88.3148,88.4781,87.2705,89.3244,83.0346,89.3534,79.6198,87.9412,89.072,88.8201,80.926,88.9603,84.1067,88.6633,88.6941,86.0716,75.8412,88.4381,86.4689,87.9764,84.7438,83.6228,87.0543,76.1496,72.1789,87.3292,79.5707,83.1075
FUE 4,58.8923,58.8882,58.7421,58.7319,58.5721,57.7575,57.3889,56.0409,56.3012,56.4753,55.1976,57.3845,50.8288,57.416,47.3711,55.9046,57.1119,56.8411,48.6898,56.9916,51.9232,56.6731,56.706,53.9468,43.5718,56.4325,54.3597,55.9419,52.5763,51.4285,54.9709,43.8813,39.901,55.2593,47.3216,50.903
FUE 5,67.5591,67.5553,67.4175,67.4078,67.2569,66.4828,66.1303,64.8311,65.0831,65.2513,64.0117,66.1261,59.7144,66.1562,56.2795,64.699,65.8646,65.6041,57.5916,65.749,60.7968,65.4423,65.474,62.7889,52.4912,65.21,63.1934,64.7351,61.4414,60.3079,63.7907,52.8001,48.8249,64.0718,56.2302,59.7878
FUE 6,69.7983,69.795,69.6759,69.6675,69.5365,68.8552,68.5403,67.3584,67.5901,67.7441,66.598,68.5366,62.4842,68.5636,59.1104,67.2365,68.3013,68.0655,60.4045,68.1968,63.5354,67.9184,67.9473,65.446,55.3518,67.7064,65.8291,67.2699,64.1573,63.0615,66.3912,55.6592,51.6978,66.6541,59.0616,62.5558
FUE 7,60.1155,60.112,59.9828,59.9738,59.832,59.1004,58.7649,57.5184,57.7613,57.9232,56.7252,58.7609,52.5081,58.7896,49.0995,57.3908,58.5112,58.2619,50.4038,58.4007,53.577,58.1066,58.1371,55.5336,45.3239,57.8835,55.9287,57.4257,54.2117,53.0946,56.5105,45.6321,41.6628,56.7835,49.0504,52.5807
FUE 8,58.4385,58.4358,58.3357,58.3287,58.218,57.6348,57.3609,56.3116,56.5198,56.6575,55.6209,57.3577,51.7379,57.3813,48.4459,56.2016,57.1513,56.9433,49.7157,57.0593,52.7481,56.8127,56.8384,54.5553,44.7283,56.6238,54.912,56.2318,53.341,52.2939,55.4312,45.0335,41.0913,55.6722,48.398,51.8069
FUE 9,56.7726,56.769,56.6385,56.6293,56.486,55.7473,55.409,54.1536,54.3981,54.561,53.356,55.405,49.1252,55.434,45.712,54.0253,55.1533,54.9021,47.0177,55.0419,50.1964,54.7457,54.7764,52.1591,41.9342,54.5211,52.5558,54.0604,50.8328,49.7129,53.1402,42.2426,38.2722,53.4146,45.6629,49.198
FUE 10,64.6999,64.6964,64.5711,64.5623,64.4245,63.7116,63.3838,62.161,62.3998,62.5588,61.3798,63.3799,57.2001,63.408,53.8039,62.0355,63.1355,62.8912,55.1046,63.0272,58.2626,62.7389,62.7688,60.2026,50.0344,62.5198,60.5934,62.0699,58.8927,57.7833,61.168,50.3423,46.3758,61.4373,53.755,57.2723
