,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,55.5259,55.5259,55.5247,55.4656,55.4159,55.4223,55.081,54.6771,54.5293,54.8226,54.9773,54.9205,54.3109,54.1225,53.1658,48.1123,52.3708,52.8811,53.9112,43.6882,53.601,53.6999,43.5514,53.2889,43.4748,53.1658,42.7788,47.7963,52.6215,52.7707,32.4821,52.5381,43.0233,46.4724,45.9374,26.802
FUE 2,83.2355,83.2355,83.2346,83.1906,83.1537,83.1585,82.9014,82.5909,82.4757,82.7035,82.8223,82.7789,82.3038,82.154,81.3741,76.8558,80.7034,81.1361,81.9846,72.6002,81.7329,81.8135,72.4664,81.4762,72.3915,81.3741,71.7091,76.558,80.9169,81.0432,61.4847,80.8461,71.9491,75.2981,74.784,55.8102
FUE 3,67.8246,67.8246,67.8236,67.776,67.736,67.7412,67.4634,67.1295,67.006,67.2503,67.3781,67.3313,66.8222,66.6626,65.8365,61.1697,65.1325,65.586,66.4823,56.8646,66.2154,66.3008,56.7299,65.9442,56.6545,65.8365,55.968,60.8666,65.356,65.4885,45.7219,65.2818,56.2093,59.588,59.0677,40.0457
FUE 4,77.76,77.76,77.7591,77.7145,77.6769,77.6817,77.4206,77.1055,76.9886,77.2197,77.3403,77.2962,76.8143,76.6626,75.8734,71.3247,75.1959,75.6329,76.4909,67.0588,76.2362,76.3178,66.9248,75.9766,66.8498,75.8734,66.1666,71.0258,75.4115,75.539,55.9376,75.3399,66.4068,69.762,69.2466,50.2627
FUE 5,60.9108,60.9108,60.9098,60.8581,60.8147,60.8204,60.5203,60.1616,60.0295,60.2912,60.4285,60.3782,59.8333,59.6633,58.7897,53.9768,58.0521,58.5266,59.4718,49.6251,59.1892,59.2795,49.4896,58.903,49.4137,58.7897,48.7234,53.6687,58.2857,58.4243,38.4573,58.208,48.966,52.3724,51.8464,32.7795
FUE 6,58.0907,58.0907,58.0901,58.0573,58.0296,58.0332,57.8392,57.6012,57.5118,57.6879,57.7789,57.7457,57.3776,57.2597,56.6323,52.6566,56.0759,56.4365,57.1252,48.6029,56.9236,56.9884,48.4729,56.7156,48.4001,56.6322,47.735,52.3798,56.2546,56.3596,37.6036,56.1955,47.9691,51.1951,50.7063,31.9362
FUE 7,63.4186,63.4186,63.4175,63.3684,63.327,63.3323,63.0458,62.7022,62.5753,62.8265,62.958,62.9099,62.3867,62.2229,61.378,56.6524,60.6605,61.1225,62.0382,52.3283,61.7651,61.8524,52.1933,61.4879,52.1177,61.3779,51.4297,56.3473,60.8881,61.023,41.1753,60.8125,51.6715,55.0615,54.5388,35.4985
FUE 8,64.9854,64.9854,64.9846,64.9474,64.916,64.92,64.7006,64.433,64.333,64.5303,64.6326,64.5952,64.1832,64.0521,63.3607,59.1467,62.7555,63.147,63.9031,55.0001,63.6805,63.752,54.8683,63.452,54.7945,63.3607,54.1213,58.8603,62.9492,63.0633,43.9462,62.885,54.3582,57.6412,57.1407,38.2754
FUE 9,68.5038,68.5038,68.5029,68.4587,68.4215,68.4263,68.1678,67.8556,67.7398,67.9688,68.0882,68.0445,67.567,67.4165,66.6332,62.1037,65.96,66.3942,67.2462,57.8442,66.9934,67.0744,57.7104,66.7357,57.6354,66.6332,56.9527,61.8054,66.1743,66.301,46.7267,66.1031,57.1928,60.5441,60.0295,41.052
FUE 10,63.7926,63.7926,63.7918,63.7553,63.7246,63.7286,63.5134,63.2508,63.1527,63.3464,63.4468,63.4101,63.0055,62.8766,62.1959,58.0205,61.5988,61.9852,62.73,53.8885,62.5109,62.5813,53.757,62.2859,53.6833,62.1959,53.0114,57.7356,61.79,61.9025,42.843,61.7266,53.2478,56.5219,56.0233,37.1728
