,FBS,Bid
FUE 1,1,0.29401
FUE 2,1,0.56396
FUE 3,1,0.23833
FUE 4,1,0.28605
FUE 5,1,0.42762
FUE 6,1,0.03855
FUE 7,1,0.38986
FUE 8,1,0.76635
FUE 9,1,0.45017
FUE 10,1,0.77793
FUE 11,1,0.86967
FUE 12,1,0.90014
FUE 13,1,0.67931
FUE 14,1,0.86316
FUE 15,2,0.77748
FUE 16,2,0.85619
FUE 17,2,0.029779
FUE 18,2,0.37729
FUE 19,2,0.71981
FUE 20,2,0.065592
FUE 21,2,0.36964
FUE 22,2,0.35783
FUE 23,2,0.85485
FUE 24,2,0.63237
FUE 25,2,0.586
FUE 26,2,0.9129
FUE 27,2,0.56943
FUE 28,2,0.0035439
FUE 29,3,0.67646
FUE 30,3,0.46087
FUE 31,3,0.65592
FUE 32,3,0.80239
FUE 33,3,0.40743
FUE 34,3,0.75779
FUE 35,3,0.68215
FUE 36,3,0.38422
FUE 37,3,0.13376
FUE 38,3,0.069853
FUE 39,3,0.88479
FUE 40,3,0.097625
FUE 41,3,0.42837
FUE 42,3,0.41274
FUE 43,4,0.77742
FUE 44,4,0.93205
FUE 45,4,0.81626
FUE 46,4,0.17006
FUE 47,4,0.14345
FUE 48,4,0.8946
FUE 49,4,0.43604
FUE 50,4,0.18971
FUE 51,4,0.80357
FUE 52,4,0.78376
FUE 53,4,0.495
FUE 54,4,0.1276
FUE 55,4,0.13257
FUE 56,4,0.60223
FUE 57,5,0.53588
FUE 58,5,0.26579
FUE 59,5,0.86092
FUE 60,5,0.76596
FUE 61,5,0.88358
FUE 62,5,0.45441
FUE 63,5,0.75792
FUE 64,5,0.96777
FUE 65,5,0.67075
FUE 66,5,0.47147
FUE 67,5,0.77338
FUE 68,5,0.73704
FUE 69,5,0.9612
FUE 70,5,0.31893
FUE 71,6,0.19619
FUE 72,6,0.80849
FUE 73,6,0.7538
FUE 74,6,0.76742
FUE 75,6,0.80366
FUE 76,6,0.063899
FUE 77,6,0.35157
FUE 78,6,0.54533
FUE 79,6,0.98165
FUE 80,6,0.35511
FUE 81,6,0.21291
FUE 82,6,0.96057
FUE 83,6,0.54396
FUE 84,6,0.20943
