,FBS,Bid
FUE 1,1,0.89062
FUE 2,1,0.88334
FUE 3,1,0.5065
FUE 4,1,0.19878
FUE 5,1,0.60862
FUE 6,1,0.39219
FUE 7,1,0.7889
FUE 8,1,0.47367
FUE 9,1,0.45548
FUE 10,2,0.065321
FUE 11,2,0.31219
FUE 12,2,0.018749
FUE 13,2,0.41849
FUE 14,2,0.65445
FUE 15,2,0.2057
FUE 16,2,0.1627
FUE 17,2,0.6954
FUE 18,2,0.9818
FUE 19,3,0.64796
FUE 20,3,0.63959
FUE 21,3,0.83968
FUE 22,3,0.75589
FUE 23,3,0.33525
FUE 24,3,0.79078
FUE 25,3,0.39207
FUE 26,3,0.92394
FUE 27,3,0.85045
FUE 28,4,0.40196
FUE 29,4,0.40638
FUE 30,4,0.1457
FUE 31,4,0.053359
FUE 32,4,0.52566
FUE 33,4,0.087799
FUE 34,4,0.83589
FUE 35,4,0.15211
FUE 36,4,0.3619
FUE 37,5,0.27045
FUE 38,5,0.32505
FUE 39,5,0.59214
FUE 40,5,0.33872
FUE 41,5,0.20021
FUE 42,5,0.49846
FUE 43,5,0.33437
FUE 44,5,0.85984
FUE 45,5,0.61846
FUE 46,6,0.97308
FUE 47,6,0.37498
FUE 48,6,0.81538
FUE 49,6,0.13163
FUE 50,6,0.15483
FUE 51,6,0.75766
FUE 52,6,0.61408
FUE 53,6,0.78786
FUE 54,6,0.80795
