,FBS,Bid
FUE 1,1,0.9265
FUE 2,1,0.80731
FUE 3,1,0.92049
FUE 4,1,0.81556
FUE 5,1,0.31659
FUE 6,1,0.029873
FUE 7,1,0.99057
FUE 8,1,0.72541
FUE 9,1,0.78415
FUE 10,1,0.55268
FUE 11,1,0.072805
FUE 12,1,0.41558
FUE 13,1,0.16953
FUE 14,1,0.22043
FUE 15,2,0.29812
FUE 16,2,0.98843
FUE 17,2,0.40103
FUE 18,2,0.95424
FUE 19,2,0.25599
FUE 20,2,0.39476
FUE 21,2,0.21464
FUE 22,2,0.7703
FUE 23,2,0.62222
FUE 24,2,0.64942
FUE 25,2,0.94127
FUE 26,2,0.088913
FUE 27,2,0.12007
FUE 28,2,0.97072
FUE 29,3,0.023862
FUE 30,3,0.44706
FUE 31,3,0.4058
FUE 32,3,0.28473
FUE 33,3,0.1612
FUE 34,3,0.38747
FUE 35,3,0.15124
FUE 36,3,0.79972
FUE 37,3,0.77471
FUE 38,3,0.41878
FUE 39,3,0.86447
FUE 40,3,0.82922
FUE 41,3,0.71133
FUE 42,3,0.91582
FUE 43,4,0.25893
FUE 44,4,0.10702
FUE 45,4,0.89261
FUE 46,4,0.024003
FUE 47,4,0.96803
FUE 48,4,0.92814
FUE 49,4,0.69743
FUE 50,4,0.31272
FUE 51,4,0.87442
FUE 52,4,0.25018
FUE 53,4,0.70138
FUE 54,4,0.8619
FUE 55,4,0.64326
FUE 56,4,0.98354
FUE 57,5,0.58463
FUE 58,5,0.32577
FUE 59,5,0.012103
FUE 60,5,0.42299
FUE 61,5,0.95933
FUE 62,5,0.74146
FUE 63,5,0.84521
FUE 64,5,0.27592
FUE 65,5,0.1643
FUE 66,5,0.76918
FUE 67,5,0.3646
FUE 68,5,0.16867
FUE 69,5,0.041259
FUE 70,5,0.18042
FUE 71,6,0.020961
FUE 72,6,0.73803
FUE 73,6,0.42712
FUE 74,6,0.99996
FUE 75,6,0.94555
FUE 76,6,0.087811
FUE 77,6,0.69004
FUE 78,6,0.66674
FUE 79,6,0.54076
FUE 80,6,0.80145
FUE 81,6,0.8366
FUE 82,6,0.79257
FUE 83,6,0.69705
FUE 84,6,0.90935
