,FBS,Bid
FUE 1,1,0.024729
FUE 2,1,0.33974
FUE 3,1,0.20084
FUE 4,1,0.0060801
FUE 5,1,0.016362
FUE 6,1,0.506
FUE 7,1,0.55726
FUE 8,1,0.49133
FUE 9,1,0.32771
FUE 10,1,0.57031
FUE 11,1,0.79769
FUE 12,1,0.87549
FUE 13,1,0.32804
FUE 14,1,0.63818
FUE 15,1,0.022605
FUE 16,2,0.098665
FUE 17,2,0.20022
FUE 18,2,0.54491
FUE 19,2,0.61305
FUE 20,2,0.91266
FUE 21,2,0.83403
FUE 22,2,0.31149
FUE 23,2,0.81584
FUE 24,2,0.65986
FUE 25,2,0.857
FUE 26,2,0.86681
FUE 27,2,0.91231
FUE 28,2,0.2372
FUE 29,2,0.96841
FUE 30,2,0.42894
FUE 31,3,0.56613
FUE 32,3,0.031791
FUE 33,3,0.32072
FUE 34,3,0.024959
FUE 35,3,0.70342
FUE 36,3,0.20038
FUE 37,3,0.86226
FUE 38,3,0.4219
FUE 39,3,0.41205
FUE 40,3,0.25516
FUE 41,3,0.65991
FUE 42,3,0.24759
FUE 43,3,0.092206
FUE 44,3,0.10176
FUE 45,3,0.52128
FUE 46,4,0.24486
FUE 47,4,0.45731
FUE 48,4,0.4095
FUE 49,4,0.70535
FUE 50,4,0.82906
FUE 51,4,0.42733
FUE 52,4,0.10214
FUE 53,4,0.76725
FUE 54,4,0.2694
FUE 55,4,0.054467
FUE 56,4,0.23235
FUE 57,4,0.38884
FUE 58,4,0.24214
FUE 59,4,0.61427
FUE 60,4,0.29858
FUE 61,5,0.41475
FUE 62,5,0.29141
FUE 63,5,0.40293
FUE 64,5,0.49565
FUE 65,5,0.31596
FUE 66,5,0.47862
FUE 67,5,0.022701
FUE 68,5,0.53043
FUE 69,5,0.23667
FUE 70,5,0.55833
FUE 71,5,0.29037
FUE 72,5,0.80403
FUE 73,5,0.17452
FUE 74,5,0.9656
FUE 75,5,0.89698
FUE 76,6,0.91775
FUE 77,6,0.47379
FUE 78,6,0.29887
FUE 79,6,0.55212
FUE 80,6,0.96349
FUE 81,6,0.33478
FUE 82,6,0.092539
FUE 83,6,0.50018
FUE 84,6,0.30073
FUE 85,6,0.5682
FUE 86,6,0.52139
FUE 87,6,0.78398
FUE 88,6,0.7535
FUE 89,6,0.14999
FUE 90,6,0.54152
