,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,65.9703,65.9702,65.9677,65.9668,65.9639,65.9505,65.9462,65.8361,65.8206,65.1766,64.2903,64.7775,65.5895,65.5787,65.5771,63.9261,61.9438,63.1178,61.2897,58.2075,62.5769,64.4721,63.0252,64.5718,60.5923,63.8589,64.3929,64.2593,63.5594,62.9866,53.5077,63.5873,52.4593,62.9844,41.3672,59.4508
FUE 2,71.1943,71.1942,71.1915,71.1906,71.1875,71.1733,71.1688,71.0521,71.0358,70.3573,69.4317,69.9395,70.7917,70.7803,70.7786,69.0535,67.0134,68.2183,66.3454,63.2202,67.6621,69.6208,68.1229,69.7247,65.6354,68.9839,69.5384,69.3994,68.6739,68.0832,58.493,68.7028,57.4416,68.0809,46.3394,64.4772
FUE 3,94.1764,94.1763,94.1737,94.1728,94.1699,94.156,94.1515,94.0377,94.0217,93.3582,92.4495,92.9484,93.7832,93.7721,93.7705,92.0772,90.0618,91.2536,89.3997,86.2927,90.7039,92.6354,91.1594,92.7375,88.6951,92.0087,92.5544,92.4178,91.7032,91.1201,81.5771,91.7317,80.5269,91.1179,69.429,87.5439
FUE 4,69.6522,69.6521,69.6492,69.6482,69.6449,69.6297,69.6248,69.4996,69.4821,68.7587,67.7827,68.3167,69.2209,69.2088,69.207,67.3869,65.2752,66.5182,64.5904,61.4136,65.9431,67.9812,66.4194,68.0905,63.8652,67.3143,67.8947,67.7489,66.9913,66.3783,56.6543,67.0213,55.5994,66.3759,44.4854,62.687
FUE 5,88.0387,88.0386,88.036,88.035,88.032,88.0177,88.0131,87.896,87.8796,87.1986,86.2701,86.7794,87.6345,87.6231,87.6214,85.8909,83.8467,85.0538,83.1777,80.0495,84.4965,86.4598,84.9582,86.564,82.4668,85.8212,86.3771,86.2378,85.5105,84.9184,75.3204,85.5394,74.2688,84.9162,63.1659,81.3075
FUE 6,78.1041,78.104,78.1015,78.1006,78.0978,78.0846,78.0804,77.9719,77.9566,77.3215,76.4456,76.9273,77.7288,77.7182,77.7166,76.0849,74.118,75.2838,73.4677,70.3972,74.747,76.6253,75.1919,76.7239,72.7737,76.0185,76.547,76.4149,75.7216,75.1536,65.7048,75.7493,64.6572,75.1514,53.5679,71.6367
FUE 7,57.4267,57.4265,57.4234,57.4222,57.4186,57.4016,57.3961,57.2569,57.2374,56.4413,55.3858,55.9609,56.9485,56.9351,56.9331,54.963,52.7435,54.0432,52.034,48.7829,53.4397,55.599,53.9392,55.7166,51.2866,54.8856,55.506,55.3496,54.5428,53.896,43.9784,54.5746,42.9186,53.8935,31.7884,50.0796
FUE 8,65.6373,65.6372,65.6342,65.6331,65.6297,65.6138,65.6087,65.4782,65.46,64.7091,63.7026,64.2524,65.1883,65.1757,65.1739,63.2964,61.1428,62.4079,60.4483,57.2421,61.8217,63.9068,62.3071,64.0193,59.7143,63.222,63.8178,63.6679,62.8913,62.2651,52.4647,62.922,51.4079,62.2627,40.2873,58.5247
FUE 9,55.9123,55.9121,55.9089,55.9077,55.904,55.8864,55.8808,55.7376,55.7176,54.9011,53.8239,54.4102,55.4208,55.407,55.405,53.3937,51.1458,52.4603,50.4299,47.1598,51.8494,54.041,52.355,54.1609,49.6768,53.3151,53.9462,53.787,52.9669,52.3112,42.3439,52.9992,41.283,52.3087,30.1486,48.4625
FUE 10,64.0724,64.0723,64.07,64.0692,64.0666,64.0543,64.0504,63.9496,63.9354,63.3419,62.5147,62.9708,63.7232,63.7133,63.7118,62.1716,60.2791,61.4047,59.647,56.6343,60.8877,62.6852,61.3164,62.7786,58.9698,62.1082,62.611,62.4855,61.8246,61.2795,51.9795,61.851,50.9361,61.2774,39.8608,57.8551
