,FBS,Bid
FUE 1,1,0.3769
FUE 2,1,0.53579
FUE 3,1,0.66865
FUE 4,1,0.78039
FUE 5,1,0.91456
FUE 6,1,0.67127
FUE 7,1,0.78925
FUE 8,1,0.37399
FUE 9,1,0.52664
FUE 10,1,0.39681
FUE 11,1,0.055858
FUE 12,1,0.37098
FUE 13,1,0.88954
FUE 14,1,0.95689
FUE 15,1,0.81393
FUE 16,2,0.77738
FUE 17,2,0.70814
FUE 18,2,0.072692
FUE 19,2,0.34676
FUE 20,2,0.49735
FUE 21,2,0.92093
FUE 22,2,0.68408
FUE 23,2,0.4987
FUE 24,2,0.4153
FUE 25,2,0.43097
FUE 26,2,0.32862
FUE 27,2,0.40355
FUE 28,2,0.41788
FUE 29,2,0.83473
FUE 30,2,0.97819
FUE 31,3,0.71382
FUE 32,3,0.37322
FUE 33,3,0.49999
FUE 34,3,0.55266
FUE 35,3,0.71412
FUE 36,3,0.72741
FUE 37,3,0.73843
FUE 38,3,0.79981
FUE 39,3,0.15768
FUE 40,3,0.72988
FUE 41,3,0.61693
FUE 42,3,0.47471
FUE 43,3,0.13219
FUE 44,3,0.80629
FUE 45,3,0.36328
FUE 46,4,0.75274
FUE 47,4,0.24031
FUE 48,4,0.68058
FUE 49,4,0.30032
FUE 50,4,0.6109
FUE 51,4,0.99531
FUE 52,4,0.52669
FUE 53,4,0.8297
FUE 54,4,0.43616
FUE 55,4,0.34206
FUE 56,4,0.26373
FUE 57,4,0.96529
FUE 58,4,0.30376
FUE 59,4,0.70067
FUE 60,4,0.26079
FUE 61,5,0.29789
FUE 62,5,0.37472
FUE 63,5,0.30667
FUE 64,5,0.46628
FUE 65,5,0.39372
FUE 66,5,0.88912
FUE 67,5,0.42533
FUE 68,5,0.82534
FUE 69,5,0.31115
FUE 70,5,0.93737
FUE 71,5,0.99143
FUE 72,5,0.61423
FUE 73,5,0.33087
FUE 74,5,0.78117
FUE 75,5,0.89062
FUE 76,6,0.21948
FUE 77,6,0.68787
FUE 78,6,0.59428
FUE 79,6,0.65163
FUE 80,6,0.87934
FUE 81,6,0.44882
FUE 82,6,0.64443
FUE 83,6,0.37521
FUE 84,6,0.3518
FUE 85,6,0.84413
FUE 86,6,0.12898
FUE 87,6,0.35538
FUE 88,6,0.95649
FUE 89,6,0.49551
FUE 90,6,0.84514
