,FBS,Bid
FUE 1,1,0.64903
FUE 2,1,0.4489
FUE 3,1,0.10025
FUE 4,1,0.40804
FUE 5,1,0.0983
FUE 6,1,0.78505
FUE 7,1,0.39645
FUE 8,1,0.19032
FUE 9,1,0.571
FUE 10,1,0.96795
FUE 11,2,0.22004
FUE 12,2,0.30106
FUE 13,2,0.0052408
FUE 14,2,0.96451
FUE 15,2,0.17674
FUE 16,2,0.58598
FUE 17,2,0.12962
FUE 18,2,0.62283
FUE 19,2,0.28396
FUE 20,2,0.67635
FUE 21,3,0.55106
FUE 22,3,0.37488
FUE 23,3,0.62182
FUE 24,3,0.79925
FUE 25,3,0.52617
FUE 26,3,0.55046
FUE 27,3,0.9066
FUE 28,3,0.5069
FUE 29,3,0.036743
FUE 30,3,0.34251
FUE 31,4,0.27664
FUE 32,4,0.33737
FUE 33,4,0.03631
FUE 34,4,0.41312
FUE 35,4,0.77205
FUE 36,4,0.51852
FUE 37,4,0.96353
FUE 38,4,0.7138
FUE 39,4,0.22633
FUE 40,4,0.58187
FUE 41,5,0.5233
FUE 42,5,0.72676
FUE 43,5,0.42263
FUE 44,5,0.30778
FUE 45,5,0.044727
FUE 46,5,0.65052
FUE 47,5,0.68911
FUE 48,5,0.96853
FUE 49,5,0.38334
FUE 50,5,0.63219
FUE 51,6,0.077223
FUE 52,6,0.9668
FUE 53,6,0.98427
FUE 54,6,0.78802
FUE 55,6,0.60982
FUE 56,6,0.75035
FUE 57,6,0.59789
FUE 58,6,0.21529
FUE 59,6,0.14199
FUE 60,6,0.63905
