,FBS,Bid
FUE 1,1,0.22712
FUE 2,1,0.51368
FUE 3,1,0.64296
FUE 4,1,0.30988
FUE 5,1,0.52576
FUE 6,1,0.22098
FUE 7,1,0.305
FUE 8,1,0.14899
FUE 9,1,0.30604
FUE 10,1,0.3014
FUE 11,1,0.46081
FUE 12,1,0.87387
FUE 13,1,0.34161
FUE 14,1,0.5339
FUE 15,1,0.38343
FUE 16,2,0.085395
FUE 17,2,0.063701
FUE 18,2,0.01823
FUE 19,2,0.42423
FUE 20,2,0.75901
FUE 21,2,0.26945
FUE 22,2,0.35541
FUE 23,2,0.59298
FUE 24,2,0.47629
FUE 25,2,0.80515
FUE 26,2,0.92628
FUE 27,2,0.94609
FUE 28,2,0.26086
FUE 29,2,0.38799
FUE 30,2,0.65562
FUE 31,3,0.75475
FUE 32,3,0.0056301
FUE 33,3,0.45952
FUE 34,3,0.30743
FUE 35,3,0.10075
FUE 36,3,0.065559
FUE 37,3,0.46159
FUE 38,3,0.67144
FUE 39,3,0.31955
FUE 40,3,0.40351
FUE 41,3,0.38478
FUE 42,3,0.44781
FUE 43,3,0.6207
FUE 44,3,0.25044
FUE 45,3,0.0085466
FUE 46,4,0.097082
FUE 47,4,0.56566
FUE 48,4,0.61525
FUE 49,4,0.14528
FUE 50,4,0.46182
FUE 51,4,0.0099296
FUE 52,4,0.88357
FUE 53,4,0.66952
FUE 54,4,0.33131
FUE 55,4,0.21972
FUE 56,4,0.88573
FUE 57,4,0.024186
FUE 58,4,0.69892
FUE 59,4,0.57691
FUE 60,4,0.31849
FUE 61,5,0.61179
FUE 62,5,0.1127
FUE 63,5,0.71947
FUE 64,5,0.05238
FUE 65,5,0.9557
FUE 66,5,0.23233
FUE 67,5,0.51691
FUE 68,5,0.84907
FUE 69,5,0.86115
FUE 70,5,0.22978
FUE 71,5,0.091876
FUE 72,5,0.848
FUE 73,5,0.88498
FUE 74,5,0.99726
FUE 75,5,0.2644
FUE 76,6,0.44815
FUE 77,6,0.80429
FUE 78,6,0.26717
FUE 79,6,0.42116
FUE 80,6,0.23747
FUE 81,6,0.60261
FUE 82,6,0.28316
FUE 83,6,0.13903
FUE 84,6,0.65006
FUE 85,6,0.82106
FUE 86,6,0.25712
FUE 87,6,0.85369
FUE 88,6,0.22114
FUE 89,6,0.68808
FUE 90,6,0.97175
