,FBS,Bid
FUE 1,1,0.2124
FUE 2,1,0.66636
FUE 3,1,0.77015
FUE 4,1,0.25473
FUE 5,1,0.83978
FUE 6,1,0.99591
FUE 7,1,0.4042
FUE 8,1,0.92685
FUE 9,1,0.026795
FUE 10,1,0.93929
FUE 11,1,0.72575
FUE 12,2,0.99809
FUE 13,2,0.43363
FUE 14,2,0.46433
FUE 15,2,0.49833
FUE 16,2,0.34608
FUE 17,2,0.56922
FUE 18,2,0.33262
FUE 19,2,0.82401
FUE 20,2,0.52511
FUE 21,2,0.90661
FUE 22,2,0.35544
FUE 23,3,0.080383
FUE 24,3,0.14538
FUE 25,3,0.87624
FUE 26,3,0.49025
FUE 27,3,0.90014
FUE 28,3,0.18738
FUE 29,3,0.50787
FUE 30,3,0.070031
FUE 31,3,0.23808
FUE 32,3,0.42686
FUE 33,3,0.18892
FUE 34,4,0.71777
FUE 35,4,0.13216
FUE 36,4,0.26415
FUE 37,4,0.44137
FUE 38,4,0.33786
FUE 39,4,0.49158
FUE 40,4,0.62675
FUE 41,4,0.96446
FUE 42,4,0.50531
FUE 43,4,0.28795
FUE 44,4,0.37948
FUE 45,5,0.38927
FUE 46,5,0.94446
FUE 47,5,0.40165
FUE 48,5,0.36561
FUE 49,5,0.5522
FUE 50,5,0.72984
FUE 51,5,0.064903
FUE 52,5,0.67897
FUE 53,5,0.18432
FUE 54,5,0.31068
FUE 55,5,0.7586
FUE 56,6,0.065355
FUE 57,6,0.85684
FUE 58,6,0.41256
FUE 59,6,0.89355
FUE 60,6,0.15684
FUE 61,6,0.24965
FUE 62,6,0.73298
FUE 63,6,0.63766
FUE 64,6,0.91591
FUE 65,6,0.27494
FUE 66,6,0.29653
