,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,56.0522,56.0489,56.0448,56.0355,55.9124,55.8335,55.7369,55.8219,54.6964,54.3117,54.9691,55.5632,54.8824,55.5114,54.4914,55.0105,54.4657,49.3392,54.2952,54.0327,54.329,54.3125,54.2128,54.0186,54.1344,54.1766,41.9739,42.8401,53.4117,54.1021,53.9169,48.3472,53.2864,52.9629,39.6572,51.6797
FUE 2,64.3666,64.363,64.3583,64.3478,64.2093,64.1209,64.0128,64.1079,62.8649,62.4471,63.1632,63.8192,63.0681,63.7616,62.642,63.2085,62.614,57.2387,62.4293,62.1461,62.4658,62.4481,62.3403,62.1309,62.2557,62.3012,49.7867,50.6572,61.4811,62.2208,62.0216,56.2249,61.3477,61.0044,47.462,59.6564
FUE 3,63.5049,63.5001,63.4938,63.4799,63.2969,63.1809,63.0402,63.164,61.6026,61.1007,61.9672,62.7907,61.8504,62.7171,61.3336,62.0231,61.3,55.351,61.0795,60.7448,61.123,61.1018,60.9738,60.7269,60.8738,60.9276,47.7224,48.6013,59.9731,60.8327,60.5988,54.2916,59.8205,59.4307,45.3821,57.9354
FUE 4,55.9572,55.9534,55.9485,55.9375,55.7928,55.7004,55.5877,55.6869,54.3973,53.9667,54.7055,55.3861,54.6072,55.3262,54.1674,54.7524,54.1386,48.6707,53.9484,53.6572,53.986,53.9677,53.8568,53.6416,53.7698,53.8166,41.1881,42.0601,52.9755,53.734,53.5294,47.6491,52.8391,52.4883,38.8607,51.1164
FUE 5,54.5065,54.5001,54.4919,54.4737,54.2352,54.0856,53.9057,54.0639,52.1461,51.5587,52.5805,53.5905,52.4406,53.4984,51.8298,52.6478,51.7906,45.3294,51.5342,51.1488,51.5845,51.56,51.412,51.1283,51.2968,51.3587,37.5668,38.4519,50.276,51.2495,50.9821,44.2346,50.1057,49.6736,35.215,48.0498
FUE 6,64.5787,64.5736,64.5671,64.5526,64.3616,64.2408,64.0944,64.2232,62.6084,62.0932,62.9838,63.8353,62.8634,63.759,62.332,63.0414,62.2976,56.2642,62.0714,61.7287,62.116,62.0943,61.9631,61.7104,61.8607,61.9158,48.6122,49.4922,60.9407,61.8186,61.5794,55.1987,60.7853,60.3886,46.2698,58.8718
FUE 7,54.4332,54.4299,54.4258,54.4165,54.2935,54.2146,54.1181,54.203,53.0781,52.6936,53.3508,53.9445,53.264,53.8927,52.8733,53.392,52.8475,47.7224,52.6771,52.4147,52.7108,52.6944,52.5947,52.4006,52.5164,52.5586,40.3575,41.2237,51.7939,52.484,52.299,46.7305,51.6687,51.3453,38.0409,50.0624
FUE 8,54.2692,54.2651,54.2598,54.2481,54.0925,53.9934,53.8726,53.9789,52.6099,52.1579,52.9349,53.6572,52.8311,53.5934,52.3682,52.9844,52.338,46.7198,52.1387,51.8343,52.1781,52.1589,52.0428,51.818,51.9519,52.0008,39.1893,40.0635,51.125,51.9144,51.7009,45.6859,50.9836,50.6207,36.8575,49.21
FUE 9,54.3495,54.3443,54.3376,54.3227,54.1271,54.0034,53.8537,53.9854,52.3396,51.8166,52.7211,53.5889,52.5987,53.511,52.0589,52.7798,52.024,45.9429,51.7946,51.4472,51.8398,51.8178,51.6848,51.4287,51.581,51.6368,38.2778,39.1584,50.65,51.5383,51.296,44.874,50.4929,50.0923,35.9343,48.5635
FUE 10,58.0699,58.0642,58.0569,58.0405,57.8258,57.6906,57.5273,57.6709,55.9013,55.3485,56.3073,57.2398,56.1768,57.1555,55.6042,56.3699,55.5673,49.3052,55.3253,54.9601,55.3729,55.3497,55.2097,54.9407,55.1006,55.1592,41.5924,42.4752,54.1273,55.0557,54.8017,48.2237,53.964,53.5484,39.2448,51.9741
