,FBS,Bid
FUE 1,1,0.47945
FUE 2,1,0.23748
FUE 3,1,0.70602
FUE 4,1,0.085333
FUE 5,1,0.95059
FUE 6,1,0.75214
FUE 7,1,0.8349
FUE 8,1,0.87949
FUE 9,1,0.91711
FUE 10,1,0.77927
FUE 11,1,0.46233
FUE 12,1,0.33943
FUE 13,1,0.63066
FUE 14,2,0.70122
FUE 15,2,0.35369
FUE 16,2,0.93305
FUE 17,2,0.73055
FUE 18,2,0.80887
FUE 19,2,0.011778
FUE 20,2,0.51175
FUE 21,2,0.069917
FUE 22,2,0.97681
FUE 23,2,0.58009
FUE 24,2,0.18067
FUE 25,2,0.85172
FUE 26,2,0.21191
FUE 27,3,0.61892
FUE 28,3,0.76895
FUE 29,3,0.82486
FUE 30,3,0.89238
FUE 31,3,0.89777
FUE 32,3,0.34612
FUE 33,3,0.058535
FUE 34,3,0.86431
FUE 35,3,0.54333
FUE 36,3,0.16117
FUE 37,3,0.21908
FUE 38,3,0.63867
FUE 39,3,0.87439
FUE 40,4,0.86234
FUE 41,4,0.62321
FUE 42,4,0.69972
FUE 43,4,0.49767
FUE 44,4,0.38866
FUE 45,4,0.54539
FUE 46,4,0.52508
FUE 47,4,0.22845
FUE 48,4,0.94532
FUE 49,4,0.8472
FUE 50,4,0.43649
FUE 51,4,0.16714
FUE 52,4,0.51672
FUE 53,5,0.88647
FUE 54,5,0.23459
FUE 55,5,0.97114
FUE 56,5,0.94629
FUE 57,5,0.67629
FUE 58,5,0.45364
FUE 59,5,0.18681
FUE 60,5,0.8599
FUE 61,5,0.41193
FUE 62,5,0.059679
FUE 63,5,0.89838
FUE 64,5,0.024698
FUE 65,5,0.76956
FUE 66,6,0.22524
FUE 67,6,0.23484
FUE 68,6,0.37496
FUE 69,6,0.75665
FUE 70,6,0.741
FUE 71,6,0.17892
FUE 72,6,0.72453
FUE 73,6,0.69032
FUE 74,6,0.29174
FUE 75,6,0.74399
FUE 76,6,0.20743
FUE 77,6,0.96929
FUE 78,6,0.14831
