,FBS,Bid
FUE 1,1,0.0040856
FUE 2,1,0.96426
FUE 3,1,0.24282
FUE 4,1,0.73679
FUE 5,1,0.37313
FUE 6,1,0.20146
FUE 7,1,0.1938
FUE 8,1,0.48666
FUE 9,1,0.76724
FUE 10,1,0.74327
FUE 11,1,0.84154
FUE 12,2,0.24236
FUE 13,2,0.080357
FUE 14,2,0.9242
FUE 15,2,0.67124
FUE 16,2,0.0878
FUE 17,2,0.066493
FUE 18,2,0.29548
FUE 19,2,0.55767
FUE 20,2,0.9539
FUE 21,2,0.031292
FUE 22,2,0.41896
FUE 23,3,0.19029
FUE 24,3,0.18429
FUE 25,3,0.12132
FUE 26,3,0.1029
FUE 27,3,0.44041
FUE 28,3,0.060934
FUE 29,3,0.39932
FUE 30,3,0.70587
FUE 31,3,0.52899
FUE 32,3,0.26014
FUE 33,3,0.3881
FUE 34,4,0.65612
FUE 35,4,0.17325
FUE 36,4,0.094458
FUE 37,4,0.12414
FUE 38,4,0.34676
FUE 39,4,0.17205
FUE 40,4,0.83181
FUE 41,4,0.56089
FUE 42,4,0.39604
FUE 43,4,0.029737
FUE 44,4,0.44995
FUE 45,5,0.97027
FUE 46,5,0.89938
FUE 47,5,0.96082
FUE 48,5,0.30007
FUE 49,5,0.99867
FUE 50,5,0.18323
FUE 51,5,0.029839
FUE 52,5,0.73036
FUE 53,5,0.15974
FUE 54,5,0.3467
FUE 55,5,0.42374
FUE 56,6,0.97057
FUE 57,6,0.69486
FUE 58,6,0.6259
FUE 59,6,0.34096
FUE 60,6,0.39975
FUE 61,6,0.56117
FUE 62,6,0.70267
FUE 63,6,0.15053
FUE 64,6,0.55628
FUE 65,6,0.074728
FUE 66,6,0.57218
