,FBS,Bid
FUE 1,1,0.67392
FUE 2,1,0.89657
FUE 3,1,0.35713
FUE 4,1,0.95772
FUE 5,1,0.99847
FUE 6,1,0.48974
FUE 7,1,0.52441
FUE 8,1,0.6955
FUE 9,1,0.66684
FUE 10,1,0.60315
FUE 11,2,0.38966
FUE 12,2,0.38345
FUE 13,2,0.70336
FUE 14,2,0.38506
FUE 15,2,0.87122
FUE 16,2,0.028584
FUE 17,2,0.017706
FUE 18,2,0.32971
FUE 19,2,0.67896
FUE 20,2,0.96783
FUE 21,3,0.79731
FUE 22,3,0.58364
FUE 23,3,0.71979
FUE 24,3,0.95874
FUE 25,3,0.26592
FUE 26,3,0.099955
FUE 27,3,0.17673
FUE 28,3,0.37265
FUE 29,3,0.86636
FUE 30,3,0.26629
FUE 31,4,0.57393
FUE 32,4,0.1076
FUE 33,4,0.33802
FUE 34,4,0.060732
FUE 35,4,0.65433
FUE 36,4,0.57139
FUE 37,4,0.4868
FUE 38,4,0.21719
FUE 39,4,0.55147
FUE 40,4,0.02284
FUE 41,5,0.93058
FUE 42,5,0.06942
FUE 43,5,0.76992
FUE 44,5,0.98087
FUE 45,5,0.74793
FUE 46,5,0.31259
FUE 47,5,0.73684
FUE 48,5,0.34821
FUE 49,5,0.84948
FUE 50,5,0.75069
FUE 51,6,0.41951
FUE 52,6,0.047384
FUE 53,6,0.20968
FUE 54,6,0.8446
FUE 55,6,0.88629
FUE 56,6,0.90467
FUE 57,6,0.37076
FUE 58,6,0.33259
FUE 59,6,0.67251
FUE 60,6,0.080841
