,FBS,Bid
FUE 1,1,0.42758
FUE 2,1,0.67098
FUE 3,1,0.9789
FUE 4,1,0.11081
FUE 5,1,0.85121
FUE 6,1,0.036262
FUE 7,1,0.33355
FUE 8,1,0.6926
FUE 9,1,0.093941
FUE 10,1,0.88286
FUE 11,2,0.47095
FUE 12,2,0.72266
FUE 13,2,0.68202
FUE 14,2,0.031289
FUE 15,2,0.0065848
FUE 16,2,0.30916
FUE 17,2,0.94542
FUE 18,2,0.94027
FUE 19,2,0.64252
FUE 20,2,0.55337
FUE 21,3,0.66368
FUE 22,3,0.91555
FUE 23,3,0.065838
FUE 24,3,0.39845
FUE 25,3,0.16469
FUE 26,3,0.6126
FUE 27,3,0.903
FUE 28,3,0.68903
FUE 29,3,0.45038
FUE 30,3,0.31954
FUE 31,4,0.3541
FUE 32,4,0.1924
FUE 33,4,0.18223
FUE 34,4,0.21011
FUE 35,4,0.38909
FUE 36,4,0.95712
FUE 37,4,0.23304
FUE 38,4,0.49544
FUE 39,4,0.15603
FUE 40,4,0.41947
FUE 41,5,0.85581
FUE 42,5,0.0044125
FUE 43,5,0.097839
FUE 44,5,0.93311
FUE 45,5,0.29134
FUE 46,5,0.976
FUE 47,5,0.46837
FUE 48,5,0.92048
FUE 49,5,0.88142
FUE 50,5,0.42048
FUE 51,6,0.76253
FUE 52,6,0.42298
FUE 53,6,0.19765
FUE 54,6,0.88734
FUE 55,6,0.35496
FUE 56,6,0.90794
FUE 57,6,0.48774
FUE 58,6,0.023923
FUE 59,6,0.36764
FUE 60,6,0.65889
