,FBS,Bid
FUE 1,1,0.69287
FUE 2,1,0.10984
FUE 3,1,0.443
FUE 4,1,0.88811
FUE 5,1,0.31234
FUE 6,1,0.70119
FUE 7,1,0.016619
FUE 8,1,0.37792
FUE 9,1,0.68591
FUE 10,1,0.66331
FUE 11,2,0.77845
FUE 12,2,0.064466
FUE 13,2,0.72395
FUE 14,2,0.31283
FUE 15,2,0.95465
FUE 16,2,0.86727
FUE 17,2,0.88294
FUE 18,2,0.89687
FUE 19,2,0.19959
FUE 20,2,0.50332
FUE 21,3,0.52679
FUE 22,3,0.58681
FUE 23,3,0.90654
FUE 24,3,0.77757
FUE 25,3,0.67161
FUE 26,3,0.06477
FUE 27,3,0.50275
FUE 28,3,0.075803
FUE 29,3,0.55022
FUE 30,3,0.53257
FUE 31,4,0.25778
FUE 32,4,0.10616
FUE 33,4,0.77232
FUE 34,4,0.42399
FUE 35,4,0.81135
FUE 36,4,0.94806
FUE 37,4,0.12927
FUE 38,4,0.060684
FUE 39,4,0.37811
FUE 40,4,0.45668
FUE 41,5,0.86542
FUE 42,5,0.70204
FUE 43,5,0.56692
FUE 44,5,0.12258
FUE 45,5,0.27508
FUE 46,5,0.75641
FUE 47,5,0.18783
FUE 48,5,0.23397
FUE 49,5,0.31371
FUE 50,5,0.97767
FUE 51,6,0.71984
FUE 52,6,0.94934
FUE 53,6,0.70544
FUE 54,6,0.81587
FUE 55,6,0.40268
FUE 56,6,0.36574
FUE 57,6,0.20523
FUE 58,6,0.50099
FUE 59,6,0.91571
FUE 60,6,0.21224
