,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,64.1823,64.0231,63.9984,64.0248,63.9412,63.4539,63.1892,63.7296,61.2704,62.4271,61.0689,62.0982,62.5152,62.0487,58.5531,51.6997,62.2585,61.2933,52.5149,55.3845,57.8565,47.5617,56.616,58.7409,59.4689,54.6246,49.9524,48.7219,59.9192,50.2651,60.8345,57.8325,60.8694,61.2162,59.2478,61.2002
FUE 2,58.7839,58.6247,58.6,58.6264,58.5429,58.056,57.7915,58.3314,55.8738,57.0299,55.6723,56.7012,57.1179,56.6517,53.1574,46.3048,56.8613,55.8966,47.1199,49.9893,52.4609,42.1669,51.2206,53.3451,54.0729,49.2295,44.5575,43.3271,54.5231,44.8703,55.438,52.4369,55.4729,55.8196,53.8519,55.8036
FUE 3,76.8568,76.6572,76.6264,76.6594,76.5553,75.9581,75.6398,76.2941,73.4279,74.7431,73.2033,74.3642,74.8454,74.3074,70.4795,63.4254,74.5482,73.4534,64.2511,67.1789,69.7447,59.2561,68.4502,70.6788,71.4564,66.3996,61.6612,60.4224,71.9423,61.9765,72.9435,69.7195,72.9821,73.3673,71.2193,73.3494
FUE 4,59.6433,59.4085,59.3725,59.4111,59.2894,58.6001,58.2383,58.9861,55.8049,57.2367,55.564,56.8201,57.3497,56.7581,52.6993,45.5194,57.022,55.8324,46.3515,49.3148,51.9398,41.3314,50.6111,52.906,53.7165,48.5236,43.745,42.5012,54.2262,44.0619,55.2864,51.9138,55.3275,55.7399,53.4687,55.7207
FUE 5,59.2811,59.1241,59.0997,59.1258,59.0433,58.5624,58.3009,58.8346,56.4002,57.547,56.2001,57.2212,57.6342,57.1721,53.6981,46.8586,57.3799,56.4229,47.673,50.5385,53.004,42.7227,51.7672,53.8851,54.6097,49.78,45.1124,43.8825,55.0577,45.425,55.9674,52.9801,56.002,56.3464,54.3897,56.3304
FUE 6,54.1696,54.0234,54.0007,54.025,53.948,53.4975,53.2513,53.7528,51.4386,52.5367,51.2459,52.226,52.6197,52.1791,48.8123,42.0435,52.3775,51.4605,42.8541,45.6987,48.1313,37.9192,46.9133,48.9954,49.7033,44.9471,40.3036,39.0768,50.1395,40.6152,51.0212,48.1078,51.0547,51.3868,49.4886,51.3715
FUE 7,56.8901,56.7487,56.7267,56.7502,56.6757,56.2386,55.9992,56.4865,54.2264,55.3023,54.037,54.9984,55.3833,54.9525,51.6353,44.9003,55.1467,54.2478,45.7091,48.5436,50.9605,40.7815,49.7515,51.8166,52.5166,47.7953,43.1633,41.938,52.9473,43.4745,53.8161,50.9372,53.849,54.1755,52.3045,54.1604
FUE 8,63.8661,63.66,63.6282,63.6622,63.5549,62.9404,62.6138,63.2858,60.3585,61.6968,60.1306,61.3105,61.8011,61.2527,57.3783,50.2981,61.498,60.3844,51.1251,54.0603,56.6384,46.1249,55.3369,57.5791,58.3635,53.2785,48.5317,47.2918,58.8542,48.8474,59.8673,56.6131,59.9064,60.2971,58.1242,60.2789
FUE 9,55.0498,54.806,54.7686,54.8086,54.6825,53.97,53.5975,54.3685,51.1117,52.5706,50.8669,52.1452,52.6862,52.0819,47.9707,40.7636,52.3513,51.1395,41.5971,44.568,47.2058,36.5716,45.8696,48.179,48.9968,43.7742,38.9871,37.7422,49.5118,39.3043,50.5853,47.1797,50.627,51.0456,48.7466,51.0261
FUE 10,62.6106,62.431,62.4033,62.433,62.3391,61.7959,61.5037,62.1023,59.4316,60.6718,59.2178,60.3167,60.7673,60.2634,56.5899,49.6261,60.4894,59.4559,50.4471,53.3489,55.8725,45.4706,54.6024,56.784,57.5389,52.5783,47.8693,46.6342,58.0085,48.1835,58.9698,55.8478,59.0067,59.374,57.3091,59.357
FUE 11,75.5815,75.3091,75.4342,75.4026,75.3892,75.2052,75.0935,74.5921,74.4346,74.5937,67.7894,68.6947,70.036,74.3869,73.5242,71.1577,74.1973,73.9825,66.825,72.632,55.1832,70.6707,48.0627,54.4612,72.9999,47.953,70.9089,58.4341,63.0364,70.5827,67.7923,53.0644,72.5489,72.2832,60.9283,71.5737
FUE 12,72.2407,71.9714,72.0951,72.0638,72.0505,71.8686,71.7581,71.2618,71.1057,71.2633,64.4918,65.395,66.7324,71.0584,70.2028,67.8499,70.8706,70.6575,63.529,69.3167,51.8937,67.3649,44.7736,51.1718,69.6822,44.6639,67.6021,55.144,59.7445,67.2773,64.4946,49.7751,69.234,68.9699,57.6375,68.264
FUE 13,55.0973,54.887,54.984,54.9595,54.9491,54.8059,54.7184,54.3195,54.1923,54.3208,48.2453,49.1024,50.3523,54.1536,53.4404,51.3749,53.9991,53.8224,47.3227,52.6788,35.8415,50.9338,28.7307,35.1214,52.9956,28.6211,51.1502,39.079,43.6338,50.8537,48.2481,33.7274,52.6067,52.3751,41.5536,51.748
FUE 14,54.1537,53.7384,53.9274,53.8794,53.859,53.5834,53.4189,52.703,52.4849,52.7051,44.7222,45.6911,47.1572,52.4195,51.2773,48.4218,52.1621,51.8749,43.7039,50.1622,31.866,47.8677,24.7341,31.1418,50.6151,24.6244,48.1377,35.1326,39.7917,47.7685,44.7253,29.7417,50.0611,49.7405,37.6501,48.9026
FUE 15,55.745,55.4531,55.587,55.5531,55.5387,55.3421,55.223,54.6909,54.5244,54.6925,47.6941,48.611,49.9747,54.4741,53.5686,51.1214,54.2744,54.0485,46.7197,52.6406,35.0408,50.6228,27.9181,34.3184,53.0223,27.8084,50.8665,38.2947,42.9079,50.5329,47.6971,32.921,52.5545,52.2798,40.7934,51.5486
FUE 16,83.9564,83.6592,83.7955,83.761,83.7464,83.5462,83.4251,82.8846,82.7157,82.8862,75.8366,76.7565,78.126,82.6646,81.7477,79.2792,82.4622,82.2334,74.8596,80.8101,63.1712,78.7775,56.048,62.4487,81.1955,55.9383,79.0227,66.4259,71.0418,78.687,75.8395,61.0511,80.7233,80.4461,68.9257,79.7093
FUE 17,70.4293,70.1687,70.2885,70.2582,70.2454,70.0691,69.962,69.4799,69.3279,69.4813,62.8033,63.7008,65.027,69.2819,68.4463,66.1321,69.0988,68.8909,61.8456,67.5772,50.2291,65.6529,43.1101,49.5074,67.9361,43.0004,65.8874,53.4779,58.0728,65.5662,62.8061,48.111,67.496,67.2363,55.969,66.5409
FUE 18,64.8188,64.4827,64.6364,64.5975,64.5809,64.3557,64.22,63.6196,63.4336,63.6214,56.2258,57.165,58.5723,63.3776,62.3806,59.7684,63.1558,62.9064,55.2324,61.3781,43.4839,59.2466,36.3571,42.7607,61.7884,36.2474,59.5013,46.7434,51.3768,59.1528,56.2288,41.3621,61.286,60.9926,49.2504,60.2177
FUE 19,61.2228,60.9868,61.0954,61.068,61.0564,60.8963,60.7987,60.3569,60.2169,60.3583,53.9604,54.8398,56.1315,60.1744,59.3972,57.1989,60.005,59.812,53.0184,58.5786,41.4617,56.7372,34.3463,40.7407,58.9178,34.2367,56.9634,44.7055,49.2828,56.6535,53.9632,39.3454,58.5017,58.255,47.1894,57.5913
FUE 20,101.3458,101.0549,101.1883,101.1546,101.1402,100.9442,100.8254,100.2947,100.1287,100.2964,93.3069,94.2233,95.586,100.0785,99.175,96.7315,99.8792,99.6539,92.3329,98.2487,80.6557,96.2334,73.5331,79.9333,98.6297,73.4234,96.4769,83.9094,88.5221,96.1436,93.3098,78.5359,98.1627,97.8884,86.4079,97.1582
FUE 21,54.995,54.8266,54.8582,54.7627,54.8123,54.7841,54.7139,53.0183,54.4055,54.2021,52.1779,50.3047,48.601,54.0235,53.9137,53.5489,53.5325,53.6862,52.6889,53.5897,48.9396,53.0123,48.1334,44.9547,52.9176,48.8351,52.8244,50.453,30.3118,52.491,25.489,41.8117,50.9782,49.6515,34.1897,47.2062
FUE 22,67.9967,67.7709,67.813,67.686,67.7518,67.7144,67.6214,65.4972,67.2185,66.9574,64.509,62.4037,60.5661,66.7308,66.5928,66.1404,66.1201,66.3095,65.1059,66.1905,60.927,65.4901,60.0706,56.7666,65.377,60.8154,65.2661,62.5666,42.0146,64.8733,37.1892,53.5651,63.1481,61.6923,45.898,59.0966
FUE 23,77.6854,77.4684,77.5088,77.3866,77.45,77.4139,77.3243,75.2614,76.9354,76.6827,74.2932,72.2181,70.3973,76.4631,76.329,75.889,75.8693,76.0536,74.8785,75.9378,70.7554,75.2545,69.9051,66.6163,75.1439,70.6447,75.0354,72.3791,51.8773,74.6506,47.0522,63.4218,72.9534,71.514,55.76,68.9369
FUE 24,74.183,73.9704,74.0101,73.8903,73.9524,73.9171,73.8293,71.799,73.4478,73.1995,70.8416,68.7829,66.9713,72.9835,72.8516,72.4182,72.3988,72.5805,71.4207,72.4664,67.3279,71.7922,66.4811,63.2007,71.683,67.2177,71.5758,68.9429,48.4689,71.1953,43.644,60.0101,69.5133,68.0829,52.3513,65.516
FUE 25,58.5504,58.3712,58.4047,58.3033,58.3559,58.326,58.2514,56.4706,57.9248,57.7102,55.5992,53.6756,51.9419,57.5221,57.4066,57.0243,57.007,57.1679,56.1283,57.0669,52.2855,56.4644,51.4679,48.2603,56.3659,52.1794,56.2689,53.8271,33.5917,55.9231,28.7683,45.1036,54.3647,53.0094,37.4709,50.53
FUE 26,60.51,60.3173,60.3533,60.2444,60.3009,60.2688,60.1889,58.3051,59.8399,59.6115,57.3974,55.4159,53.6484,59.4119,59.2897,58.8861,58.868,59.0375,57.9476,58.9311,53.9976,58.2986,53.1673,49.9277,58.1956,53.8897,58.0943,55.5711,35.231,57.7339,30.407,46.7559,56.1228,54.7351,39.1117,52.2175
FUE 27,85.431,85.1991,85.2422,85.1119,85.1794,85.141,85.0456,82.8784,84.6329,84.3658,81.8765,79.7505,77.9015,84.1344,83.9935,83.5324,83.5118,83.7047,82.4812,83.5835,78.2643,82.8712,77.4037,74.0894,82.7564,78.1521,82.6438,79.9147,59.3288,82.2455,54.5032,70.8832,80.5011,79.0341,63.2126,76.4258
