,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,55.5362,55.5558,55.4325,55.46,55.1186,55.3019,55.1637,52.3838,54.987,54.6236,54.8302,54.5842,54.5056,50.4061,50.6816,50.3833,50.7024,51.4174,52.9895,53.2475,51.3093,37.4178,52.7585,53.0344,52.5861,52.6682,50.6373,30.9426,52.5352,52.1266,42.1545,47.7574,51.0296,51.711,45.8571,45.4517
FUE 2,59.1392,59.1572,59.0439,59.0692,58.7542,58.9235,58.7959,56.1734,58.6323,58.2942,58.4866,58.2574,58.184,54.2616,54.5295,54.2394,54.5498,55.2428,56.7524,56.998,55.1383,41.384,56.532,56.7952,56.3671,56.4457,54.4865,34.9133,56.3185,55.9264,46.109,51.6658,54.8673,55.5263,49.788,49.3861
FUE 3,75.495,75.5103,75.4136,75.4353,75.1647,75.3105,75.2007,72.8585,75.0592,74.7649,74.9327,74.7326,74.6682,71.0729,71.3261,71.0519,71.3452,71.9958,73.388,73.6107,71.8981,58.4206,73.1872,73.4269,73.0363,73.1083,71.2855,51.9597,72.9918,72.6309,63.1209,68.5825,71.6441,72.2601,66.7507,66.3565
FUE 4,59.5342,59.5523,59.438,59.4635,59.1458,59.3165,59.1878,56.5485,59.0228,58.6821,58.876,58.645,58.571,54.6295,54.8982,54.6072,54.9185,55.614,57.1304,57.3773,55.5091,41.7395,56.9089,57.1734,56.7432,56.8221,54.8551,35.2684,56.6943,56.3004,46.4659,52.0278,55.2372,55.8986,50.1475,49.7453
FUE 5,55.5193,55.5371,55.4248,55.4499,55.1376,55.3055,55.1789,52.5729,55.0167,54.6812,54.8721,54.6447,54.5718,50.6681,50.9352,50.6459,50.9554,51.646,53.149,53.3933,51.5419,37.8026,52.9297,53.1916,52.7657,52.8439,50.8923,31.3325,52.7173,52.327,42.5263,48.078,51.2719,51.9285,46.2027,45.8013
FUE 6,92.4459,92.4611,92.3646,92.3862,92.1161,92.2616,92.152,89.8127,92.0108,91.7169,91.8845,91.6847,91.6203,88.0284,88.2815,88.0074,88.3006,88.9507,90.3417,90.5641,88.8531,75.3787,90.1411,90.3805,89.9904,90.0623,88.241,68.9179,89.9459,89.5853,80.0787,85.5392,88.5993,89.2148,83.708,83.3138
FUE 7,54.5001,54.5193,54.3982,54.4252,54.0895,54.2698,54.1339,51.3875,53.96,53.6021,53.8056,53.5632,53.4857,49.4235,49.6973,49.4008,49.7181,50.4285,51.9875,52.2429,50.3212,36.4579,51.7588,52.032,51.5879,51.6693,49.6534,29.9835,51.5376,51.1323,41.1922,46.7857,50.0433,50.72,44.89,44.4852
FUE 8,60.536,60.5547,60.4372,60.4635,60.1375,60.3126,60.1806,57.4919,60.0115,59.6629,59.8612,59.625,59.5494,55.552,55.8231,55.5295,55.8436,56.5461,58.0822,58.3331,56.4401,42.6266,57.8574,58.1259,57.6893,57.7694,55.7796,36.154,57.6397,57.2406,47.3567,52.9335,56.1653,56.8339,51.0459,50.6425
FUE 9,77.9653,77.9795,77.8896,77.9098,77.6578,77.7937,77.6913,75.4726,77.5593,77.2835,77.4409,77.2532,77.1927,73.7464,73.9925,73.7259,74.0111,74.6415,75.9794,76.1917,74.547,61.2068,75.7875,76.0165,75.6431,75.712,73.9531,54.751,75.6004,75.2539,65.8944,71.3076,74.3011,74.8967,69.499,69.1086
FUE 10,66.0343,66.0473,65.965,65.9835,65.7519,65.8769,65.7828,63.7041,65.6611,65.4059,65.5517,65.3778,65.3217,62.0485,62.2862,62.0288,62.3041,62.9104,64.1846,64.385,62.8198,49.649,64.003,64.2197,63.8661,63.9314,62.2482,43.1996,63.8255,63.496,54.3202,59.6729,62.5834,63.1549,57.8932,57.5076
