,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,77.9974,77.9929,77.9886,77.9783,77.9827,77.9404,77.9297,77.8518,77.8125,77.4778,77.2675,76.983,77.6394,77.0485,75.9469,77.4421,76.3211,77.4672,74.7639,75.4987,77.0964,76.3409,77.0234,74.7156,76.791,71.0496,75.6077,68.6001,75.6685,74.4183,70.9398,56.1959,47.7891,70.2178,74.2441,65.4621
FUE 2,76.6607,76.6566,76.6527,76.6431,76.6471,76.6081,76.5982,76.5262,76.4898,76.1791,75.983,75.7167,76.3293,75.7781,74.7382,76.1458,75.0931,76.1692,73.6068,74.3111,75.8229,75.1118,75.7546,73.5603,75.5364,69.9889,74.4152,67.5706,74.4732,73.2739,69.8809,55.2055,46.8008,69.1696,73.1058,64.4538
FUE 3,64.8448,64.8399,64.8352,64.8239,64.8287,64.7824,64.7707,64.6855,64.6426,64.2786,64.0511,63.7446,64.454,63.8151,62.6406,64.2399,63.0373,64.267,61.3983,62.1679,63.8666,63.0584,63.7881,61.3479,63.5388,57.5772,62.2826,55.0942,62.3466,61.0384,57.4655,42.6488,34.2398,56.7318,60.8574,51.9336
FUE 4,73.6203,73.6162,73.6122,73.6025,73.6066,73.5671,73.5571,73.4841,73.4474,73.133,72.9348,72.6657,73.2849,72.7278,71.6785,73.0994,72.0363,73.123,70.5392,71.2481,72.7731,72.0551,72.704,70.4924,72.4837,66.9062,71.353,64.4829,71.4114,70.2043,66.7979,52.1116,43.7066,66.0849,70.0352,61.3628
FUE 5,72.382,72.3777,72.3735,72.3636,72.3677,72.3269,72.3166,72.2412,72.2033,71.8792,71.6751,71.3986,72.0357,71.4624,70.3878,71.8445,70.7535,71.8688,69.2272,69.9487,71.5089,70.7728,71.4379,69.1796,71.2118,65.5543,70.0556,63.1181,70.1151,68.8871,65.4453,50.7306,42.3246,64.7279,68.7155,59.9891
FUE 6,55.9057,55.8998,55.8942,55.8806,55.8863,55.8306,55.8166,55.7145,55.6632,55.2321,54.9659,54.6109,55.439,54.6922,53.3612,55.1866,53.8056,55.2185,51.9975,52.8377,54.7517,53.8293,54.661,51.9429,54.3746,47.9698,52.9642,45.425,53.035,51.6089,47.8544,32.905,24.4923,47.0992,51.4144,42.2234
FUE 7,78.9433,78.9391,78.9351,78.9254,78.9295,78.8899,78.8799,78.8068,78.77,78.4552,78.2566,77.9872,78.6073,78.0493,76.9987,78.4215,77.3569,78.4451,75.8583,76.5679,78.0947,77.3758,78.0255,75.8115,77.8049,72.2232,76.6729,69.7993,76.7313,75.5232,72.1149,57.4272,49.0221,71.4017,75.354,66.6787
FUE 8,68.0438,68.039,68.0343,68.0231,68.0278,67.9819,67.9703,67.8859,67.8434,67.4823,67.2565,66.9522,67.6563,67.0222,65.855,67.4439,66.2495,67.4708,64.6185,65.3846,67.0733,66.2704,66.9954,64.5682,66.7478,60.8076,65.4988,58.3278,65.5625,64.2599,60.696,45.8862,37.4774,59.9635,64.0796,55.1693
FUE 9,61.6115,61.607,61.6026,61.5922,61.5965,61.5537,61.5428,61.4637,61.4239,61.0847,60.8717,60.5837,61.2484,60.6501,59.537,61.0485,59.9147,61.0739,58.3445,59.0848,60.6985,59.9347,60.6246,58.2958,60.3896,54.6128,59.1947,52.1578,59.256,57.9966,54.5027,39.7468,31.3396,53.7787,57.8213,49.016
FUE 10,59.7452,59.7397,59.7344,59.7216,59.727,59.6748,59.6616,59.5657,59.5175,59.1109,58.8587,58.5212,59.3063,58.5986,57.3231,59.0679,57.7507,59.098,56.0016,56.8173,58.6552,57.7734,58.5689,55.9484,58.2957,52.0439,56.9397,49.5195,57.0081,55.6227,51.9297,37.0241,28.6126,51.1816,55.4329,46.3314
