,FBS,Bid
FUE 1,1,0.21547
FUE 2,1,0.13585
FUE 3,1,0.4419
FUE 4,1,0.22208
FUE 5,1,0.23607
FUE 6,1,0.2754
FUE 7,1,0.13812
FUE 8,1,0.17638
FUE 9,2,0.37232
FUE 10,2,0.98673
FUE 11,2,0.85885
FUE 12,2,0.73399
FUE 13,2,0.58977
FUE 14,2,0.23884
FUE 15,2,0.24243
FUE 16,2,0.018924
FUE 17,3,0.81626
FUE 18,3,0.71293
FUE 19,3,0.77486
FUE 20,3,0.29575
FUE 21,3,0.79832
FUE 22,3,0.50861
FUE 23,3,0.1179
FUE 24,3,0.87617
FUE 25,4,0.20544
FUE 26,4,0.29195
FUE 27,4,0.29084
FUE 28,4,0.87544
FUE 29,4,0.16099
FUE 30,4,0.72281
FUE 31,4,0.80557
FUE 32,4,0.74183
FUE 33,5,0.79209
FUE 34,5,0.69782
FUE 35,5,0.7784
FUE 36,5,0.36519
FUE 37,5,0.90967
FUE 38,5,0.55316
FUE 39,5,0.85643
FUE 40,5,0.95751
FUE 41,6,0.8051
FUE 42,6,0.41796
FUE 43,6,0.60293
FUE 44,6,0.52306
FUE 45,6,0.6083
FUE 46,6,0.17561
FUE 47,6,0.51805
FUE 48,6,0.49683
