,FBS,Bid
FUE 1,1,0.84382
FUE 2,1,0.70811
FUE 3,1,0.8073
FUE 4,1,0.26917
FUE 5,1,0.25687
FUE 6,1,0.31606
FUE 7,1,0.45726
FUE 8,1,0.32119
FUE 9,1,0.38391
FUE 10,1,0.60327
FUE 11,1,0.98809
FUE 12,2,0.057282
FUE 13,2,0.8633
FUE 14,2,0.37733
FUE 15,2,0.062338
FUE 16,2,0.11684
FUE 17,2,0.03936
FUE 18,2,0.89896
FUE 19,2,0.010439
FUE 20,2,0.92714
FUE 21,2,0.29005
FUE 22,2,0.77285
FUE 23,3,0.30427
FUE 24,3,0.87953
FUE 25,3,0.24965
FUE 26,3,0.29955
FUE 27,3,0.23956
FUE 28,3,0.44389
FUE 29,3,0.21731
FUE 30,3,0.46951
FUE 31,3,0.52849
FUE 32,3,0.11296
FUE 33,3,0.1937
FUE 34,4,0.14385
FUE 35,4,0.78442
FUE 36,4,0.82976
FUE 37,4,0.48707
FUE 38,4,0.80675
FUE 39,4,0.31664
FUE 40,4,0.4881
FUE 41,4,0.99173
FUE 42,4,0.95694
FUE 43,4,0.87938
FUE 44,4,0.76503
FUE 45,5,0.46523
FUE 46,5,0.96982
FUE 47,5,0.071547
FUE 48,5,0.76673
FUE 49,5,0.68387
FUE 50,5,0.061255
FUE 51,5,0.43509
FUE 52,5,0.29731
FUE 53,5,0.59309
FUE 54,5,0.6595
FUE 55,5,0.70678
FUE 56,6,0.71248
FUE 57,6,0.038169
FUE 58,6,0.62047
FUE 59,6,0.7651
FUE 60,6,0.57579
FUE 61,6,0.61033
FUE 62,6,0.58223
FUE 63,6,0.36965
FUE 64,6,0.077373
FUE 65,6,0.79691
FUE 66,6,0.46365
