,FBS,Bid
FUE 1,1,0.90472
FUE 2,1,0.89872
FUE 3,1,0.69549
FUE 4,1,0.71359
FUE 5,1,0.58154
FUE 6,1,0.22572
FUE 7,1,0.019292
FUE 8,1,0.73691
FUE 9,1,0.57762
FUE 10,1,0.43155
FUE 11,2,0.26787
FUE 12,2,0.20127
FUE 13,2,0.96156
FUE 14,2,0.46818
FUE 15,2,0.83517
FUE 16,2,0.81124
FUE 17,2,0.10749
FUE 18,2,0.68044
FUE 19,2,0.84621
FUE 20,2,0.46031
FUE 21,3,0.68739
FUE 22,3,0.86698
FUE 23,3,0.55178
FUE 24,3,0.51536
FUE 25,3,0.97832
FUE 26,3,0.9321
FUE 27,3,0.33418
FUE 28,3,0.08432
FUE 29,3,0.23224
FUE 30,3,0.093875
FUE 31,4,0.74869
FUE 32,4,0.016008
FUE 33,4,0.62891
FUE 34,4,0.87455
FUE 35,4,0.6468
FUE 36,4,0.39054
FUE 37,4,0.85352
FUE 38,4,0.24634
FUE 39,4,0.42655
FUE 40,4,0.71607
FUE 41,5,0.48593
FUE 42,5,0.39153
FUE 43,5,0.80162
FUE 44,5,0.45468
FUE 45,5,0.38837
FUE 46,5,0.69682
FUE 47,5,0.46309
FUE 48,5,0.75586
FUE 49,5,0.51003
FUE 50,5,0.80823
FUE 51,6,0.855
FUE 52,6,0.47739
FUE 53,6,0.51961
FUE 54,6,0.71385
FUE 55,6,0.42718
FUE 56,6,0.25831
FUE 57,6,0.5197
FUE 58,6,0.12909
FUE 59,6,0.38591
FUE 60,6,0.38533
