,FBS,Bid
FUE 1,1,0.20007
FUE 2,1,0.06901
FUE 3,1,0.55191
FUE 4,1,0.40381
FUE 5,1,0.75012
FUE 6,1,0.48718
FUE 7,1,0.38479
FUE 8,1,0.061409
FUE 9,2,0.21369
FUE 10,2,0.54387
FUE 11,2,0.41064
FUE 12,2,0.90096
FUE 13,2,0.05629
FUE 14,2,0.44351
FUE 15,2,0.53781
FUE 16,2,0.13406
FUE 17,3,0.54095
FUE 18,3,0.85737
FUE 19,3,0.19802
FUE 20,3,0.15561
FUE 21,3,0.061378
FUE 22,3,0.66107
FUE 23,3,0.018603
FUE 24,3,0.2911
FUE 25,4,0.97382
FUE 26,4,0.76464
FUE 27,4,0.24368
FUE 28,4,0.68212
FUE 29,4,0.13785
FUE 30,4,0.62981
FUE 31,4,0.85701
FUE 32,4,0.8998
FUE 33,5,0.34837
FUE 34,5,0.48631
FUE 35,5,0.67952
FUE 36,5,0.70412
FUE 37,5,0.46088
FUE 38,5,0.36427
FUE 39,5,0.28027
FUE 40,5,0.076204
FUE 41,6,0.44462
FUE 42,6,0.16571
FUE 43,6,0.39875
FUE 44,6,0.92058
FUE 45,6,0.51133
FUE 46,6,0.91414
FUE 47,6,0.091934
FUE 48,6,0.99304
