,FBS,Bid
FUE 1,1,0.024207
FUE 2,1,0.94801
FUE 3,1,0.56893
FUE 4,1,0.25772
FUE 5,1,0.16664
FUE 6,1,0.44034
FUE 7,1,0.18033
FUE 8,1,0.071615
FUE 9,1,0.37777
FUE 10,1,0.44941
FUE 11,2,0.33873
FUE 12,2,0.42073
FUE 13,2,0.16349
FUE 14,2,0.15439
FUE 15,2,0.91088
FUE 16,2,0.21665
FUE 17,2,0.90291
FUE 18,2,0.90809
FUE 19,2,0.47567
FUE 20,2,0.4091
FUE 21,3,0.98026
FUE 22,3,0.71825
FUE 23,3,0.23895
FUE 24,3,0.20226
FUE 25,3,0.69264
FUE 26,3,0.092117
FUE 27,3,0.88626
FUE 28,3,0.37462
FUE 29,3,0.65364
FUE 30,3,0.45575
FUE 31,4,0.37257
FUE 32,4,0.54118
FUE 33,4,0.60519
FUE 34,4,0.15782
FUE 35,4,0.81331
FUE 36,4,0.27171
FUE 37,4,0.23346
FUE 38,4,0.76453
FUE 39,4,0.48422
FUE 40,4,0.058509
FUE 41,5,0.16754
FUE 42,5,0.99441
FUE 43,5,0.7908
FUE 44,5,0.4931
FUE 45,5,0.74004
FUE 46,5,0.14441
FUE 47,5,0.041036
FUE 48,5,0.15096
FUE 49,5,0.75406
FUE 50,5,0.27249
FUE 51,6,0.15719
FUE 52,6,0.27186
FUE 53,6,0.10574
FUE 54,6,0.10521
FUE 55,6,0.52056
FUE 56,6,0.20705
FUE 57,6,0.11477
FUE 58,6,0.76998
FUE 59,6,0.88607
FUE 60,6,0.13241
