,FBS,Bid
FUE 1,1,0.19675
FUE 2,1,0.33513
FUE 3,1,0.78293
FUE 4,1,0.44034
FUE 5,1,0.64211
FUE 6,1,0.27535
FUE 7,1,0.12437
FUE 8,1,0.26608
FUE 9,1,0.91991
FUE 10,1,0.055136
FUE 11,1,0.40413
FUE 12,1,0.18081
FUE 13,2,0.49315
FUE 14,2,0.18977
FUE 15,2,0.0085766
FUE 16,2,0.2284
FUE 17,2,0.91641
FUE 18,2,0.91042
FUE 19,2,0.28502
FUE 20,2,0.72083
FUE 21,2,0.51998
FUE 22,2,0.34741
FUE 23,2,0.17379
FUE 24,2,0.63866
FUE 25,3,0.98224
FUE 26,3,0.21574
FUE 27,3,0.70554
FUE 28,3,0.43215
FUE 29,3,0.44793
FUE 30,3,0.2297
FUE 31,3,0.25183
FUE 32,3,0.53407
FUE 33,3,0.49941
FUE 34,3,0.50405
FUE 35,3,0.7502
FUE 36,3,0.20223
FUE 37,4,0.29538
FUE 38,4,0.78119
FUE 39,4,0.68945
FUE 40,4,0.15689
FUE 41,4,0.91048
FUE 42,4,0.0091995
FUE 43,4,0.049187
FUE 44,4,0.56678
FUE 45,4,0.35142
FUE 46,4,0.8054
FUE 47,4,0.29459
FUE 48,4,0.79714
FUE 49,5,0.21931
FUE 50,5,0.81996
FUE 51,5,0.059665
FUE 52,5,0.46368
FUE 53,5,0.013936
FUE 54,5,0.13404
FUE 55,5,0.57499
FUE 56,5,0.83898
FUE 57,5,0.47283
FUE 58,5,0.15305
FUE 59,5,0.61592
FUE 60,5,0.20181
FUE 61,6,0.076851
FUE 62,6,0.47066
FUE 63,6,0.59453
FUE 64,6,0.99167
FUE 65,6,0.099288
FUE 66,6,0.58496
FUE 67,6,0.39272
FUE 68,6,0.01735
FUE 69,6,0.44868
FUE 70,6,0.31742
FUE 71,6,0.68284
FUE 72,6,0.84868
