,FBS,Bid
FUE 1,1,0.45139
FUE 2,1,0.4189
FUE 3,1,0.046928
FUE 4,1,0.92597
FUE 5,1,0.96323
FUE 6,1,0.23661
FUE 7,1,0.37233
FUE 8,1,0.65951
FUE 9,2,0.30584
FUE 10,2,0.93143
FUE 11,2,0.18792
FUE 12,2,0.7124
FUE 13,2,0.10381
FUE 14,2,0.31232
FUE 15,2,0.78986
FUE 16,2,0.14447
FUE 17,3,0.31461
FUE 18,3,0.76636
FUE 19,3,0.29961
FUE 20,3,0.63747
FUE 21,3,0.72679
FUE 22,3,0.71053
FUE 23,3,0.66499
FUE 24,3,0.34448
FUE 25,4,0.74739
FUE 26,4,0.77858
FUE 27,4,0.67714
FUE 28,4,0.18507
FUE 29,4,0.30505
FUE 30,4,0.31398
FUE 31,4,0.99826
FUE 32,4,0.78579
FUE 33,5,0.70046
FUE 34,5,0.83418
FUE 35,5,0.36565
FUE 36,5,0.82969
FUE 37,5,0.76668
FUE 38,5,0.64725
FUE 39,5,0.030901
FUE 40,5,0.99954
FUE 41,6,0.77682
FUE 42,6,0.32746
FUE 43,6,0.042785
FUE 44,6,0.46198
FUE 45,6,0.57286
FUE 46,6,0.52721
FUE 47,6,0.25529
FUE 48,6,0.80967
